# zeta err_low err_up b_1 err_low err_up ... b_n err_low err_up chisq/dof P-value
3.594529273743616304e+00 1.515111303276798882e+00 1.614521032192339778e+00 7.533932367707061317e-01 2.937649918737983423e-02 3.043947651132150600e-02 6.942413456999263488e-01 7.587669203846852950e-01
1.268565876531472014e+00 5.509209050124679319e-01 5.788395919507900445e-01 7.497698799557073190e-01 3.038736333950509128e-02 3.067064064015823099e-02 7.785150735439518854e-01 6.734590327335610027e-01
