# zeta err_low err_up b_1 err_low err_up ... b_n err_low err_up chisq/dof P-value
2.295551813096992788e+01 2.120886682788416522e+00 1.958152210937221582e+00 6.056428981986515803e-01 1.501574429396046462e-02 1.630732304097604057e-02 1.052932837476402872e+00 3.961041685532311618e-01
8.104037662431053946e+00 7.487807292653920754e-01 6.846124965085209624e-01 5.898295907974075991e-01 1.549804690865264067e-02 1.702862424082707271e-02 9.962386120262304301e-01 4.493114201944131691e-01
