# eta err_low err_up b err_low err_up ... b_n err_low err_up chisq/dof P-value
2.422491053271963679e+00 6.675423115114134109e-01 7.191976036713758624e-01 7.752840795318974298e-02 9.718967236180126035e-04 1.074146557430780136e-03 1.197480976338993131e+01 6.053053953877451931e-01 5.849833881471262487e-01 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.341173465209188898e-01 8.010809557818423521e-01
9.230125593284355112e-01 2.556954769645095604e-01 2.695002384879248147e-01 7.761310564653767230e-02 9.825277233486695572e-04 1.068481789319619679e-03 1.212149850219963909e+01 6.199195828808452546e-01 6.025252322939174121e-01 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.108980745285057523e-01 8.212934384986803060e-01
