# tauT corr(a=0) error chi_sq_dof m1(g+m1*taut*x+m2/taut*x+b*x) err m2 err b err nt1^(-2) corr err nt2^(-2) corr err nt3^(-2) corr err (may have nt4)
1.388888888888888951e-01 5.284362159027493817e+02 4.791479014866922626e+00 1.046462852324890669e+00 8.143926907439730712e+04 6.622459005359914154e+05 -1.508251484166102455e+04 1.758322456502181012e+04 2.757192534807324409e+04 2.112269212955828989e+05 7.716049382716048954e-04 4.735707954913952449e+02 2.904726824853241851e+00 1.111111111111111110e-03 4.488297410803165803e+02 2.267397869484057082e+00 1.736111111111111015e-03 4.047958641969842688e+02 2.204488978972619861e+00
1.666666666666666574e-01 6.521543844762245499e+02 9.844029993080653185e+00 1.046462852324890669e+00 8.143926907439730712e+04 6.622459005359914154e+05 -1.508251484166102455e+04 1.758322456502181012e+04 2.757192534807324409e+04 2.112269212955828989e+05 7.716049382716048954e-04 6.085408401396293812e+02 4.371415999436521815e+00 1.111111111111111110e-03 6.035654814749394745e+02 4.980349615871091373e+00 1.736111111111111015e-03 5.620270458960886799e+02 3.793534224819950396e+00
1.944444444444444475e-01 8.108934126924001475e+02 1.353059833684301339e+01 1.046462852324890669e+00 8.143926907439730712e+04 6.622459005359914154e+05 -1.508251484166102455e+04 1.758322456502181012e+04 2.757192534807324409e+04 2.112269212955828989e+05 7.716049382716048954e-04 7.817290619396646889e+02 1.012211703026207488e+01 1.111111111111111110e-03 7.741683970595042865e+02 7.901231935600890210e+00 1.736111111111111015e-03 7.445891187596323562e+02 7.730098083337907156e+00
2.222222222222222099e-01 9.834256093417636748e+02 1.883585471259618771e+01 1.046462852324890669e+00 8.143926907439730712e+04 6.622459005359914154e+05 -1.508251484166102455e+04 1.758322456502181012e+04 2.757192534807324409e+04 2.112269212955828989e+05 7.716049382716048954e-04 9.685227930119820030e+02 1.328634771687814009e+01 1.111111111111111110e-03 9.610590910170096777e+02 1.070073070338435173e+01 1.736111111111111015e-03 9.338127194154360495e+02 9.923098836636427222e+00
2.500000000000000000e-01 1.198459996816548028e+03 2.718059032326254965e+01 1.046462852324890669e+00 8.143926907439730712e+04 6.622459005359914154e+05 -1.508251484166102455e+04 1.758322456502181012e+04 2.757192534807324409e+04 2.112269212955828989e+05 7.716049382716048954e-04 1.187558533425089081e+03 1.958663576324761380e+01 1.111111111111111110e-03 1.177758995159915230e+03 1.492325848821974432e+01 1.736111111111111015e-03 1.174567160886959982e+03 1.518036754180411663e+01
2.777777777777777901e-01 1.447329354115758633e+03 3.916668991067717798e+01 1.046462852324890669e+00 8.143926907439730712e+04 6.622459005359914154e+05 -1.508251484166102455e+04 1.758322456502181012e+04 2.757192534807324409e+04 2.112269212955828989e+05 7.716049382716048954e-04 1.431490675110220536e+03 2.432507514045892094e+01 1.111111111111111110e-03 1.432269674081667063e+03 2.165542898365310975e+01 1.736111111111111015e-03 1.446037518639629752e+03 2.005716378629358587e+01
3.055555555555555802e-01 1.733898736968106050e+03 5.253083802144897163e+01 1.046462852324890669e+00 8.143926907439730712e+04 6.622459005359914154e+05 -1.508251484166102455e+04 1.758322456502181012e+04 2.757192534807324409e+04 2.112269212955828989e+05 7.716049382716048954e-04 1.706269031326549793e+03 3.008918508668602954e+01 1.111111111111111110e-03 1.734541025201396224e+03 3.157888571280295764e+01 1.736111111111111015e-03 1.754019212642017919e+03 2.837271991930583681e+01
3.333333333333333148e-01 2.056438893775560246e+03 6.480442086272933011e+01 1.046462852324890669e+00 8.143926907439730712e+04 6.622459005359914154e+05 -1.508251484166102455e+04 1.758322456502181012e+04 2.757192534807324409e+04 2.112269212955828989e+05 7.716049382716048954e-04 2.018179303592590941e+03 3.998985357609694802e+01 1.111111111111111110e-03 2.068665382252430391e+03 4.896706488051813722e+01 1.736111111111111015e-03 2.099417763020943767e+03 4.035464054107342236e+01
3.611111111111111049e-01 2.431083733819013560e+03 8.403199444690244491e+01 1.046462852324890669e+00 8.143926907439730712e+04 6.622459005359914154e+05 -1.508251484166102455e+04 1.758322456502181012e+04 2.757192534807324409e+04 2.112269212955828989e+05 7.716049382716048954e-04 2.425573356736929782e+03 6.038024975651751447e+01 1.111111111111111110e-03 2.436185427344213622e+03 6.124458075128723067e+01 1.736111111111111015e-03 2.457680068351006412e+03 4.950527051194649175e+01
3.888888888888888951e-01 2.807131682391224786e+03 1.087699086301126954e+02 1.046462852324890669e+00 8.143926907439730712e+04 6.622459005359914154e+05 -1.508251484166102455e+04 1.758322456502181012e+04 2.757192534807324409e+04 2.112269212955828989e+05 7.716049382716048954e-04 2.838632665410896607e+03 8.434322075220779880e+01 1.111111111111111110e-03 2.811923614314927363e+03 7.386636808960793132e+01 1.736111111111111015e-03 2.832486239536039648e+03 6.204445358413750000e+01
