# tauT corr(a=0) error chi_sq_dof m(-m/ntau**2+b) error nt1^(-2) corr err nt2^(-2) corr err nt3^(-2) corr err (may have nt3^(-2))
1.388888888888888951e-01 3.079974657864686272e+00 2.014313797043731924e-02 3.078769262373981519e+00 -6.744792229304680404e+02 1.384979872150665869e+01 7.716049382716048954e-04 2.546098225798527181e+00 1.279799567746797706e-02 1.111111111111111110e-03 2.344758919484153381e+00 1.051470711823387916e-02 1.736111111111111015e-03 1.907456199747801229e+00 6.839290205582049254e-03
1.666666666666666574e-01 3.334062670425392838e+00 2.808001310802366035e-02 1.434946653919972892e+00 -4.959787795893055318e+02 1.905703381669331975e+01 7.716049382716048954e-04 2.939958093075466294e+00 1.732597176495076496e-02 1.111111111111111110e-03 2.800110364680354458e+00 1.726055635815537670e-02 1.736111111111111015e-03 2.471069067533441466e+00 9.984553116827665775e-03
1.944444444444444475e-01 3.600390816438119312e+00 4.858181927395754940e-02 1.185159132957736894e+00 -4.022936297942857777e+02 3.619754455582221908e+01 7.716049382716048954e-04 3.271490141339087110e+00 2.930105727249276981e-02 1.111111111111111110e-03 3.171940241246030467e+00 2.287348236239106214e-02 1.736111111111111015e-03 2.896420390608887896e+00 2.140112887034595346e-02
2.222222222222222099e-01 3.878279757776279979e+00 6.078264307969583058e-02 1.371549000354951087e+00 -3.819867054181321464e+02 4.332410552219658939e+01 7.716049382716048954e-04 3.557682484730538164e+00 3.584212223513905116e-02 1.111111111111111110e-03 3.476585047543331974e+00 2.819112510114551995e-02 1.736111111111111015e-03 3.206758281407592115e+00 2.472666041522897373e-02
2.500000000000000000e-01 4.084118091645497550e+00 7.859751768701972452e-02 1.052511641098590633e+00 -3.603637754357357039e+02 5.900036345972682739e+01 7.716049382716048954e-04 3.780936786530249449e+00 4.524499689982786066e-02 1.111111111111111110e-03 3.712791515618867333e+00 3.698976612509285999e-02 1.736111111111111015e-03 3.451219359966490430e+00 3.519839867536767031e-02
2.777777777777777901e-01 4.198179783916625496e+00 9.210049987938084826e-02 8.822285463314551990e-01 -3.173141731323744352e+02 6.931562840844242146e+01 7.716049382716048954e-04 3.930917600537998879e+00 5.339297865148928679e-02 1.111111111111111110e-03 3.883379020483987532e+00 5.045894495579794636e-02 1.736111111111111015e-03 3.639067966450375557e+00 4.344861888425999297e-02
3.055555555555555802e-01 4.228654574677118028e+00 1.129166304715374380e-01 7.035238908356276077e-01 -2.414808846850340558e+02 8.347526658153515200e+01 7.716049382716048954e-04 4.020129023095778464e+00 6.181509464018297706e-02 1.111111111111111110e-03 3.990014717390303556e+00 6.252202410774598818e-02 1.736111111111111015e-03 3.800925981347620830e+00 5.448173466163730438e-02
3.333333333333333148e-01 4.200899887144192490e+00 1.352612326657300912e-01 4.706034563861093423e-01 -1.823108219827990979e+02 9.869277188294449843e+01 7.716049382716048954e-04 4.063205946588427153e+00 7.134446949517148084e-02 1.111111111111111110e-03 3.984170117108606135e+00 8.372587517931506795e-02 1.736111111111111015e-03 3.885265860544075078e+00 6.571554734805173936e-02
3.611111111111111049e-01 4.174083489455858498e+00 1.465596777516724458e-01 5.205197572319397725e-01 -1.707568764059871285e+02 1.152831023355784197e+02 7.716049382716048954e-04 4.046823464793934733e+00 7.699093444818938536e-02 1.111111111111111110e-03 3.969811630606432828e+00 9.426284596417922046e-02 1.736111111111111015e-03 3.883099458791248626e+00 7.628726723464174242e-02
3.888888888888888951e-01 4.162040119326674059e+00 1.850490796703168073e-01 9.449654730260950153e-01 -2.313053562246691968e+02 1.359406310634761610e+02 7.716049382716048954e-04 4.032316031903434350e+00 1.142547717582731437e-01 1.111111111111111110e-03 3.826373772428918851e+00 1.125942793503909023e-01 1.736111111111111015e-03 3.774424542532262006e+00 8.676207684964465372e-02
4.166666666666666852e-01 4.047202675839841390e+00 2.204991276596386385e-01 1.038043294320047050e+00 -2.665171140445519882e+02 1.545709478912623922e+02 7.716049382716048954e-04 3.910123246166646194e+00 1.284774792355798390e-01 1.111111111111111110e-03 3.657852153964703756e+00 1.253805849559777030e-01 1.736111111111111015e-03 3.611641378939869362e+00 9.850658060737726984e-02
4.444444444444444198e-01 3.930185194962644069e+00 2.302269003053645235e-01 1.038953785387215945e+00 -2.792093721168243974e+02 1.725461814663558471e+02 7.716049382716048954e-04 3.775512896730770063e+00 1.396758061737042311e-01 1.111111111111111110e-03 3.524669486312172140e+00 1.265465037367512480e-01 1.736111111111111015e-03 3.462046771953705360e+00 1.099053031847017081e-01
4.722222222222222099e-01 3.765648397579298479e+00 2.273010928999741331e-01 8.118115355051891413e-01 -1.926077904499797171e+02 1.804004360572451731e+02 7.716049382716048954e-04 3.664038337016873648e+00 1.329248136865230911e-01 1.111111111111111110e-03 3.474479828351927146e+00 1.321401398377508585e-01 1.736111111111111015e-03 3.448543009061690867e+00 1.159880435529414555e-01
5.000000000000000000e-01 3.883332107621119800e+00 2.219415724234266030e-01 8.320606653033577604e-01 -2.071102074950668452e+02 1.780821136511603981e+02 7.716049382716048954e-04 3.777471855858612670e+00 1.355202378872730762e-01 1.111111111111111110e-03 3.565871569006593411e+00 1.282288481790323509e-01 1.736111111111111015e-03 3.529037405823259199e+00 1.060126595169408326e-01
