# tauT corr(a=0) error chi_sq_dof m(-m/ntau**2+b) error nt1^(-2) corr err nt2^(-2) corr err nt3^(-2) corr err (may have nt3^(-2))
1.388888888888888951e-01 5.277756390394117716e+02 4.775460813298423091e+00 6.006208145231138884e-01 -7.104477776791715587e+04 3.351337187012002687e+03 7.716049382716048954e-04 4.722683167136743236e+02 2.808496746163768876e+00 1.111111111111111110e-03 4.497726430922803047e+02 2.423157224729607151e+00 1.736111111111111015e-03 4.042470264530804229e+02 2.199779083216469644e+00
1.666666666666666574e-01 6.521790126981292133e+02 7.951532132288548382e+00 3.739521483514012701e+00 -5.162031323899207200e+04 5.675105889832520916e+03 7.716049382716048954e-04 6.081771824366672945e+02 4.310380430760574200e+00 1.111111111111111110e-03 6.021313918092303084e+02 4.769046090102847302e+00 1.736111111111111015e-03 5.610323813435168177e+02 3.756213304117636653e+00
1.944444444444444475e-01 8.178588357472012831e+02 1.683753629429156717e+01 5.977991834176668018e-01 -4.440154621958998177e+04 1.189859224072494908e+04 7.716049382716048954e-04 7.807124454059385243e+02 9.653880961049708276e+00 1.111111111111111110e-03 7.723395586017910546e+02 7.534389982816605880e+00 1.736111111111111015e-03 7.404419982831722109e+02 7.329973911955335097e+00
2.222222222222222099e-01 9.995921519574419563e+02 2.042142617287822759e+01 4.498431415136929234e-01 -3.929649713333207183e+04 1.533075928837517858e+04 7.716049382716048954e-04 9.670458956046080630e+02 1.254669277443929332e+01 1.111111111111111110e-03 9.584450854360404719e+02 1.006898251506970610e+01 1.736111111111111015e-03 9.306727235987927997e+02 9.280927797201798057e+00
2.500000000000000000e-01 1.196595512090293596e+03 3.192098546021406946e+01 4.319405229373244892e-01 -1.363479114262581788e+04 2.326179844741852867e+04 7.716049382716048954e-04 1.185816903150962389e+03 1.805630289200075822e+01 1.111111111111111110e-03 1.178912627502822261e+03 1.469025753401865586e+01 1.736111111111111015e-03 1.172883686430934631e+03 1.465896079367166749e+01
2.777777777777777901e-01 1.419535915250695780e+03 4.036427997586861238e+01 4.194824653969896344e-01 1.455682667393546944e+04 3.133418696710886798e+04 7.716049382716048954e-04 1.430235271588300293e+03 2.341615631746162762e+01 1.111111111111111110e-03 1.435175774696650933e+03 2.167245009651492182e+01 1.736111111111111015e-03 1.445645929000738079e+03 1.962360768630446728e+01
3.055555555555555802e-01 1.669055329236816760e+03 5.295362506007313641e+01 4.911596780114441674e-01 5.237027902794189868e+04 4.227980965252456372e+04 7.716049382716048954e-04 1.704932988168356815e+03 2.907142620782042286e+01 1.111111111111111110e-03 1.732090739185222674e+03 2.951070949166819446e+01 1.736111111111111015e-03 1.756354927754416622e+03 2.942300125320230109e+01
3.333333333333333148e-01 1.965049935505212943e+03 6.764485986566887732e+01 6.090284536206680421e-01 7.979560989184802747e+04 5.571807021602365421e+04 7.716049382716048954e-04 2.015524499873784407e+03 3.893277860547777891e+01 1.111111111111111110e-03 2.069390237560449350e+03 4.483314936618762658e+01 1.736111111111111015e-03 2.095058729653593218e+03 3.947200373065197709e+01
3.611111111111111049e-01 2.438352079081771080e+03 1.119334093891184239e+02 5.741881878506960302e-01 8.332659941045290907e+03 8.417489476658291824e+04 7.716049382716048954e-04 2.455218200255343618e+03 6.647083153957555623e+01 1.111111111111111110e-03 2.433090608480419178e+03 5.710778045905726685e+01 1.736111111111111015e-03 2.452627160144298614e+03 4.779234991170142166e+01
3.888888888888888951e-01 2.825497436547340840e+03 1.334916320617248857e+02 5.115589965781048853e-01 -1.755854273587725629e+03 9.641291315422934713e+04 7.716049382716048954e-04 2.836297393254602412e+03 8.101911629538881243e+01 1.111111111111111110e-03 2.807496507975101849e+03 7.402585533581395794e+01 1.736111111111111015e-03 2.825622264079710931e+03 5.958267125096017480e+01
4.166666666666666852e-01 3.245855908664387243e+03 1.664137616653151781e+02 4.881783060644557803e-01 -3.915436901770225086e+04 1.213918310278238932e+05 7.716049382716048954e-04 3.225537668200076041e+03 9.747793643739623803e+01 1.111111111111111110e-03 3.185720361653324289e+03 9.404887760445444655e+01 1.736111111111111015e-03 3.179660442045656055e+03 7.173607241885883923e+01
4.444444444444444198e-01 3.584175313398406615e+03 1.976235124659133362e+02 4.752534319874917590e-01 -5.114784111487705377e+04 1.465964327612201450e+05 7.716049382716048954e-04 3.551309040659333277e+03 1.219000700556421179e+02 1.111111111111111110e-03 3.517195309408682078e+03 1.046762568334825119e+02 1.736111111111111015e-03 3.496266171475272586e+03 8.373617135047879856e+01
4.722222222222222099e-01 3.908510876736851060e+03 2.086888431942279567e+02 4.934123472507462305e-01 -1.515777675880078459e+05 1.615998631373213721e+05 7.716049382716048954e-04 3.790715660446977836e+03 1.255709716002033929e+02 1.111111111111111110e-03 3.740895617253303953e+03 1.081483337744916753e+02 1.736111111111111015e-03 3.639966911126642572e+03 1.025655230343199946e+02
5.000000000000000000e-01 4.008141098854458960e+03 2.123985256740297700e+02 4.939435057630722214e-01 -1.619265028150278958e+05 1.585657067008294398e+05 7.716049382716048954e-04 3.867957628429950546e+03 1.196514444361196183e+02 1.111111111111111110e-03 3.829728441054806353e+03 1.129684735009896031e+02 1.736111111111111015e-03 3.713023804502385246e+03 9.774431678891551201e+01
