# tauT corr(a=0) error chi_sq_dof m1(g+m1*taut*x+m2/taut*x+b*x) err m2 err b err nt1^(-2) corr err nt2^(-2) corr err nt3^(-2) corr err (may have nt4)
1.388888888888888951e-01 3.064201050719693953e+00 2.019055823923077142e-02 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 2.544761790811623126e+00 1.142015770286830545e-02 1.111111111111111110e-03 2.347356441463317900e+00 9.503057053448671354e-03 1.736111111111111015e-03 1.914393789085083952e+00 6.627553191890678264e-03
1.666666666666666574e-01 3.360326558873864222e+00 3.042407179341077850e-02 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 2.942548420565127110e+00 1.622964781012736779e-02 1.111111111111111110e-03 2.804130747223056552e+00 1.509773421053761666e-02 1.736111111111111015e-03 2.484145780479425358e+00 9.905345767200035567e-03
1.944444444444444475e-01 3.615246833150654204e+00 4.144711365908815282e-02 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 3.281800106125270400e+00 2.506929100703736424e-02 1.111111111111111110e-03 3.178921492878422406e+00 1.942826925334850685e-02 1.736111111111111015e-03 2.901389106396695006e+00 1.851507246012396024e-02
2.222222222222222099e-01 3.840607093530862493e+00 5.037444769466814520e-02 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 3.572088397352547240e+00 3.246396516926308706e-02 1.111111111111111110e-03 3.494425603997094676e+00 2.654607703962241771e-02 1.736111111111111015e-03 3.225351733648524011e+00 2.619480522999628747e-02
2.500000000000000000e-01 4.028521551638023723e+00 5.699528203479253818e-02 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 3.803240684565389884e+00 3.958839170875805280e-02 1.111111111111111110e-03 3.747649168288326837e+00 3.516746359507028075e-02 1.736111111111111015e-03 3.486159202000185253e+00 3.173783210018221723e-02
2.777777777777777901e-01 4.172186197581869038e+00 6.580876237196431333e-02 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 3.959103523587532258e+00 4.714956837347461516e-02 1.111111111111111110e-03 3.923698170996309909e+00 4.445516998126164410e-02 1.736111111111111015e-03 3.693976629897489872e+00 4.468276738096133016e-02
3.055555555555555802e-01 4.261770998048197256e+00 8.156505371737754473e-02 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 4.062419686456410162e+00 5.493427608993162181e-02 1.111111111111111110e-03 4.000742162973407900e+00 6.701104580605221628e-02 1.736111111111111015e-03 3.858856290984895132e+00 5.370607769017876620e-02
3.333333333333333148e-01 4.303418506303245294e+00 9.846023264371428496e-02 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 4.110157585130451707e+00 6.165246967890514185e-02 1.111111111111111110e-03 4.032316884826759207e+00 7.928471544020565531e-02 1.736111111111111015e-03 3.944686510437903859e+00 5.975949330320107222e-02
3.611111111111111049e-01 4.293494887297005569e+00 1.199319025395926275e-01 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 4.142209266152225844e+00 9.111662439709533601e-02 1.111111111111111110e-03 3.988740419764178036e+00 9.463061838299946515e-02 1.736111111111111015e-03 3.944301719067037304e+00 7.251972101662040870e-02
3.888888888888888951e-01 4.203224918990718706e+00 1.394916367213667741e-01 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 4.086405511746953323e+00 1.090572276190489021e-01 1.111111111111111110e-03 3.879863454554513424e+00 1.063682810247570387e-01 1.736111111111111015e-03 3.864855880350297923e+00 9.376278595240528091e-02
4.166666666666666852e-01 4.054772384959644427e+00 1.636156130115242746e-01 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 3.969541961500788751e+00 1.203179442211714800e-01 1.111111111111111110e-03 3.728853858959415568e+00 1.148921937536289128e-01 1.736111111111111015e-03 3.680633276202073034e+00 8.923544971095509482e-02
4.444444444444444198e-01 3.939667030392456137e+00 1.849139079545349951e-01 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 3.881960354224504250e+00 1.389712145269257348e-01 1.111111111111111110e-03 3.612488781837720264e+00 1.188943235886088523e-01 1.736111111111111015e-03 3.554910178942613186e+00 9.891606564257848788e-02
4.722222222222222099e-01 3.921510122395146958e+00 2.133547775725102014e-01 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 3.797782614639430232e+00 1.354359121389046017e-01 1.111111111111111110e-03 3.582132023182348579e+00 1.178857473442751491e-01 1.736111111111111015e-03 3.554520832770692529e+00 1.090687937064798163e-01
5.000000000000000000e-01 4.001418811460505154e+00 2.350557459778648273e-01 1.326430321129290935e+00 -9.596380172511376259e+02 8.508440448473670585e+02 -1.486634479819426815e+02 3.137912152280225087e+01 5.456628034448483504e+02 3.364456882610830917e+02 7.716049382716048954e-04 3.819597726298134877e+00 1.236411142305331445e-01 1.111111111111111110e-03 3.671355762335847039e+00 1.141846819849097194e-01 1.736111111111111015e-03 3.637557994866883693e+00 9.974159547136318693e-02
