# tauT corr(a=0) error chi_sq_dof m1(g+m1*taut*x+m2/taut*x+b*x) err m2 err b err nt1^(-2) corr err nt2^(-2) corr err nt3^(-2) corr err (may have nt4)
1.388888888888888951e-01 3.071733470515445763e+00 2.067449501618723318e-02 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 2.545899219140249858e+00 1.174544105533081861e-02 1.111111111111111110e-03 2.347761778150498913e+00 9.851570828611766473e-03 1.736111111111111015e-03 1.908792304276540897e+00 6.741102056819325838e-03
1.666666666666666574e-01 3.363923759038540240e+00 3.044075537086055050e-02 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 2.943414373942844442e+00 1.608510254438932918e-02 1.111111111111111110e-03 2.803667664947946392e+00 1.555847896446538314e-02 1.736111111111111015e-03 2.479258165947046066e+00 9.388187122440161403e-03
1.944444444444444475e-01 3.616226046489333434e+00 4.127330360948455734e-02 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 3.279103112786999841e+00 2.605590535252577666e-02 1.111111111111111110e-03 3.181030270171261165e+00 2.017849423712148038e-02 1.736111111111111015e-03 2.896935333004690527e+00 1.894877639975289796e-02
2.222222222222222099e-01 3.839579863576713770e+00 5.071333659853705100e-02 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 3.568399700115326922e+00 3.446688241767370542e-02 1.111111111111111110e-03 3.491724188041143151e+00 2.764166670799372838e-02 1.736111111111111015e-03 3.224464099333393285e+00 2.628542509907827451e-02
2.500000000000000000e-01 4.017305117164631234e+00 5.804762386617667858e-02 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 3.796371710442961067e+00 4.062224255562307818e-02 1.111111111111111110e-03 3.733608248701558274e+00 3.753637319609071099e-02 1.736111111111111015e-03 3.475306340683073536e+00 3.253622070185757664e-02
2.777777777777777901e-01 4.156709649355851965e+00 6.629435276402251276e-02 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 3.948294591410892007e+00 4.937031530835289672e-02 1.111111111111111110e-03 3.906939687903320468e+00 4.675005923821196063e-02 1.736111111111111015e-03 3.676037086652728547e+00 4.371008925186403715e-02
3.055555555555555802e-01 4.248867903875723329e+00 8.470820868274042681e-02 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 4.049011561359940004e+00 5.821251313372144409e-02 1.111111111111111110e-03 3.986218207521083023e+00 6.330790268583141867e-02 1.736111111111111015e-03 3.840847006835135247e+00 5.416022860953040308e-02
3.333333333333333148e-01 4.289068906057329045e+00 1.009366476539685920e-01 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 4.096555360752644148e+00 6.615033942850079285e-02 1.111111111111111110e-03 4.013905896231173998e+00 8.118911013101426377e-02 1.736111111111111015e-03 3.926221100168842071e+00 6.186455776634769421e-02
3.611111111111111049e-01 4.267067583701448896e+00 1.229392369690929243e-01 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 4.086920530547896391e+00 7.314874692889006269e-02 1.111111111111111110e-03 3.964436483432605129e+00 9.907003761135335651e-02 1.736111111111111015e-03 3.926654966139228708e+00 7.437009979292552586e-02
3.888888888888888951e-01 4.191316882330645477e+00 1.443469437114988096e-01 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 4.068369896938888175e+00 1.123781452735403974e-01 1.111111111111111110e-03 3.857858648109697697e+00 1.145033628146756577e-01 1.736111111111111015e-03 3.844007799934868963e+00 9.848656047096282506e-02
4.166666666666666852e-01 4.036960951772338824e+00 1.710390716548300105e-01 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 3.937016487264335840e+00 1.230215846961999482e-01 1.111111111111111110e-03 3.701541008110909026e+00 1.206869042904181732e-01 1.736111111111111015e-03 3.660794319595991997e+00 9.430582223811834197e-02
4.444444444444444198e-01 3.907507813402058439e+00 1.918639573401503817e-01 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 3.831185040386746454e+00 1.349211664439713410e-01 1.111111111111111110e-03 3.581300691861682317e+00 1.202713802752364280e-01 1.736111111111111015e-03 3.514619393623159560e+00 9.940051163214080887e-02
4.722222222222222099e-01 3.902753738695805996e+00 2.143780099610186340e-01 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 3.790014393311068819e+00 1.388258104073627486e-01 1.111111111111111110e-03 3.556759405768577409e+00 1.237203504853252589e-01 1.736111111111111015e-03 3.520478823463463414e+00 1.115564269421440713e-01
5.000000000000000000e-01 3.981320449286855023e+00 2.376892211226131479e-01 1.295756987606595079e+00 -1.006909821760652449e+03 8.494056852464184431e+02 -1.522084873581096929e+02 3.160180994025522239e+01 5.704582576876741769e+02 3.385770731492679033e+02 7.716049382716048954e-04 3.804718081327886026e+00 1.275627228686593284e-01 1.111111111111111110e-03 3.633763152571449329e+00 1.186594182223825733e-01 1.736111111111111015e-03 3.608409853046987692e+00 1.036526650914484371e-01
