# tauT corr(a=0) error chi_sq_dof m(-m/ntau**2+b) error nt1^(-2) corr err nt2^(-2) corr err nt3^(-2) corr err (may have nt3^(-2))
1.388888888888888951e-01 5.073478798951420004e+02 3.460264788230972499e+00 4.627083896241634520e+00 -6.511532912273451075e+04 2.732516516977128049e+03 7.716049382716048954e-04 4.552039084976581762e+02 2.005304802900752748e+00 1.111111111111111110e-03 4.396899019118214937e+02 2.549517014991067754e+00 1.736111111111111015e-03 3.936713258205849115e+02 1.698966334763156283e+00
1.666666666666666574e-01 6.427583488882717120e+02 7.531068750540043766e+00 7.272733201761936161e-01 -5.279941709936996631e+04 5.697382030693930574e+03 7.716049382716048954e-04 6.000352875876635608e+02 4.554255339759606613e+00 1.111111111111111110e-03 5.861952720113486066e+02 4.013339201056396632e+00 1.736111111111111015e-03 5.506573258473340502e+02 3.572414566812881276e+00
1.944444444444444475e-01 7.988093354279124014e+02 1.173292698480975105e+01 5.563226620350809615e-01 -4.581966549965785816e+04 8.622876740438092384e+03 7.716049382716048954e-04 7.616772955463363814e+02 6.648490685669457889e+00 1.111111111111111110e-03 7.504532651640631684e+02 5.511428198114117549e+00 1.736111111111111015e-03 7.190164222891567078e+02 5.180989522413710802e+00
2.222222222222222099e-01 9.812722760988498294e+02 1.875496268048266302e+01 6.954374745236600042e-01 -3.382985919844770251e+04 1.379240143754714518e+04 7.716049382716048954e-04 9.507935232285412894e+02 1.040607593966728928e+01 1.111111111111111110e-03 9.485673698836308176e+02 9.141970910532791095e+00 1.736111111111111015e-03 9.215503030138609120e+02 8.517011385782893740e+00
2.500000000000000000e-01 1.172109323145790086e+03 2.505585635677994105e+01 9.253639776730857580e-01 -8.738735161949452959e+02 2.024055073786191861e+04 7.716049382716048954e-04 1.165573503933236225e+03 1.333072157865535701e+01 1.111111111111111110e-03 1.181199818622862267e+03 1.453290964057441670e+01 1.736111111111111015e-03 1.167141401648950250e+03 1.380388819823542690e+01
2.777777777777777901e-01 1.398356284373027620e+03 3.163036731295710524e+01 7.815303399823211317e-01 2.146963224931986042e+04 2.592439224804331752e+04 7.716049382716048954e-04 1.408651086260672855e+03 1.699676014537931223e+01 1.111111111111111110e-03 1.434533056015145576e+03 1.931315538583817215e+01 1.736111111111111015e-03 1.431433117519143480e+03 1.772172391716799211e+01
3.055555555555555802e-01 1.739029083611516853e+03 5.388583411474041895e+01 4.680894922345638642e-01 -6.279942932840147478e+03 3.888715049284128327e+04 7.716049382716048954e-04 1.736234585600359424e+03 3.304337373450835003e+01 1.111111111111111110e-03 1.731222337063700934e+03 2.736650728591916959e+01 1.736111111111111015e-03 1.727568223859663703e+03 2.378937810862794322e+01
3.333333333333333148e-01 2.061699532042013288e+03 6.360675949816004504e+01 5.107548785010559422e-01 -6.096279017492592175e+03 4.752810243976561469e+04 7.716049382716048954e-04 2.058676698825967833e+03 3.902349573009701089e+01 1.111111111111111110e-03 2.052815415505207966e+03 3.453822700427099335e+01 1.736111111111111015e-03 2.051179494098410487e+03 3.017890295199595130e+01
3.611111111111111049e-01 2.433946792065976297e+03 8.053991868938919652e+01 4.845023270416214389e-01 -2.239655619421496522e+04 5.955569435288671230e+04 7.716049382716048954e-04 2.419652535247319065e+03 5.217479283420698266e+01 1.111111111111111110e-03 2.405377232348152575e+03 4.733091250550569384e+01 1.736111111111111015e-03 2.395108359381486935e+03 3.635328636527810886e+01
3.888888888888888951e-01 2.799749500083280509e+03 1.234479145893819805e+02 5.004337815366940445e-01 -1.143140814389201660e+04 9.346187054870315478e+04 7.716049382716048954e-04 2.806232185042817946e+03 7.927622592823036030e+01 1.111111111111111110e-03 2.778171533796517906e+03 6.064521640012890202e+01 1.736111111111111015e-03 2.782026538719147538e+03 5.620422102234988415e+01
4.166666666666666852e-01 3.199053112012947167e+03 1.564247727316524106e+02 4.993021129676951664e-01 -3.908113698672413739e+04 1.178567981010039803e+05 7.716049382716048954e-04 3.181491082328645462e+03 9.238572684700693571e+01 1.111111111111111110e-03 3.143220038771607960e+03 7.304612228034829968e+01 1.736111111111111015e-03 3.131810957608970057e+03 7.344280889937272150e+01
4.444444444444444198e-01 3.623768129585848328e+03 1.771594106532825208e+02 5.015670139715810993e-01 -1.162645374347494799e+05 1.317676421101135202e+05 7.716049382716048954e-04 3.523541405602150007e+03 9.955079240215400205e+01 1.111111111111111110e-03 3.497936891791194284e+03 9.297610448199247912e+01 1.736111111111111015e-03 3.411931187698095982e+03 8.180278611780749998e+01
4.722222222222222099e-01 3.901136633703752523e+03 1.809784114278672860e+02 4.681913983942708746e-01 -1.828580275464018341e+05 1.355207034697413910e+05 7.716049382716048954e-04 3.758391036159834130e+03 1.017649185234008655e+02 1.111111111111111110e-03 3.700347477662330220e+03 9.820528303696255534e+01 1.736111111111111015e-03 3.578835173301746181e+03 8.277953430336219753e+01
5.000000000000000000e-01 3.970159393526630083e+03 1.666218489609318567e+02 4.696417979984948143e-01 -1.911614722382397449e+05 1.260184175928444893e+05 7.716049382716048954e-04 3.819951025095780551e+03 9.641290574851427664e+01 1.111111111111111110e-03 3.758116489060437289e+03 9.204962297067277177e+01 1.736111111111111015e-03 3.631546199714308386e+03 7.810874781123629873e+01
