# zeta err_low err_up b_1 err_low err_up ... b_n err_low err_up chisq/dof P-value
2.268697253563020766e+00 1.120176443805959821e+00 9.835996834895408547e-01 8.477053684941955325e-01 3.464000573171555075e-02 3.626648611216531926e-02 1.169982244000212557e+00 3.190113821804836380e-01
8.171705786826063411e-01 4.134389564854658028e-01 3.609702449134973845e-01 8.418961834861707905e-01 3.600396580197728902e-02 3.809973813177713886e-02 1.271457030812656708e+00 2.665833959945478338e-01
