# tauT corr_tf_0 error c((1-c(g2/(4pi)^3)theta)) error chisq/dof 8tauf/tau^2_1 g^2/(4pi)_1 8tauf/tau^2_2 g^2/(4pi)_2 ..._50
1.388888888888888951e-01 8.908182638817633503e+00 2.856461350522607745e-01 6.925492418827990093e+01 3.621154818109687312e+00 2.433832721277938149e-01 9.999999999999999124e-05 -2.361743070293726571e-02 1.175008349842313575e-04 -2.358983836236654141e-02 1.380644622199155252e-04 -2.354906048927053047e-02 1.622268959248893594e-04 -2.349218766056450011e-02 1.906179572807449834e-04 -2.341577808712540579e-02 2.239776914347605351e-04 -2.331576998258295952e-02 2.631756576142488496e-04 -2.318738110943958930e-02 3.092335951719841916e-04 -2.302499403016781271e-02 3.633520563788388263e-04 -2.282202555150721762e-02 4.269417001775106606e-04 -2.257077886417688251e-02 5.016600626044480111e-04 -2.226227697354230331e-02 5.894547623426441962e-04 -2.188607622440645606e-02 6.926142676069234165e-04 -2.143005909190896785e-02 8.138275476580536039e-04 -2.088020600295589432e-02 9.562541638299053943e-04 -2.022034685140804144e-02 1.123606627071618239e-03 -1.943189418458923790e-02 1.320247168747308531e-03 -1.849356191201299154e-02 1.551301447133761379e-03 -1.738107600752126017e-02 1.822792153504634079e-03 -1.606688728880437816e-02 2.141796000394997034e-03 -1.451990128344180647e-02 2.516628184122989779e-03 -1.270524684410264532e-02 2.957059129793012438e-03 -1.058411409707646356e-02 3.474569168484231176e-03 -8.113704196968454796e-03 4.082647785073635453e-03 -5.247349120340850243e-03 4.797145236926749108e-03 -1.934880530053332756e-03 5.636685708795214148e-03 1.876645913670771555e-03 6.623152773271207688e-03 6.241728589049131727e-03 7.782259810874937213e-03 1.121451127440207737e-02 9.144220258420312705e-03 1.684593780322752796e-02 1.074453515644110610e-02 2.317964064404788929e-02 1.262491852399258777e-02 3.024613107525813901e-02 1.483438468177017237e-02 3.805472523851944483e-02 1.743052586585286390e-02 4.658246782153365600e-02 2.048101343451953424e-02 5.575909226629337245e-02 2.406536179879302864e-02 6.544676890648981615e-02 2.827700105555804380e-02 7.541302197896256054e-02 3.322571234878061303e-02 8.529471957214929123e-02 3.904048943927604376e-02 9.455042726165845124e-02 4.587290107308002185e-02 1.023989932681450554e-01 5.390104179235943871e-02 1.081722938677951162e-01 6.333417417122177984e-02 1.121694121277578976e-01 7.441818348155297691e-02 1.152451912056997874e-01 8.744198697092206429e-02 1.183252373554700421e-01 1.027450648176361087e-01 1.215849025317284476e-01 1.207263090658121651e-01 1.250936447998480527e-01 1.418544211979730629e-01 1.288097256935094581e-01 1.666801293696666686e-01 1.326130965550975926e-01 1.958505437621553547e-01 1.364635316712743685e-01 2.301260242416899582e-01 1.403714678757462531e-01 2.703999999999999737e-01 1.443505440420985442e-01
1.666666666666666574e-01 9.614174100241783094e+00 3.943705377041393234e-01 4.745766608738753689e+01 3.897614035324764359e+00 2.231611754814689652e-01 9.999999999999999124e-05 -2.353589842952043959e-02 1.175008349842313575e-04 -2.347428195340757473e-02 1.380644622199155252e-04 -2.339213223881834655e-02 1.622268959248893594e-04 -2.328520970343258070e-02 1.906179572807449834e-04 -2.314852580404020907e-02 2.239776914347605351e-04 -2.297622430843380970e-02 2.631756576142488496e-04 -2.276144636553583539e-02 3.092335951719841916e-04 -2.249617789144514254e-02 3.633520563788388263e-04 -2.217107790844469878e-02 4.269417001775106606e-04 -2.177528671863226267e-02 5.016600626044480111e-04 -2.129621321426424310e-02 5.894547623426441962e-04 -2.071930129037272139e-02 6.926142676069234165e-04 -2.002777632071002165e-02 8.138275476580536039e-04 -1.920237410286782659e-02 9.562541638299053943e-04 -1.822105672650742303e-02 1.123606627071618239e-03 -1.705872267160559938e-02 1.320247168747308531e-03 -1.568692236460911271e-02 1.551301447133761379e-03 -1.407359575206821103e-02 1.822792153504634079e-03 -1.218285563896057307e-02 2.141796000394997034e-03 -9.974850160029349530e-03 2.516628184122989779e-03 -7.405750554789115696e-03 2.957059129793012438e-03 -4.427927367109968197e-03 3.474569168484231176e-03 -9.904005365791706400e-04 4.082647785073635453e-03 2.960321799380340266e-03 4.797145236926749108e-03 7.478862543208382105e-03 5.636685708795214148e-03 1.261884948832557932e-02 6.623152773271207688e-03 1.842977500368566182e-02 7.782259810874937213e-03 2.495248783504302667e-02 9.144220258420312705e-03 3.221285312951464169e-02 1.074453515644110610e-02 4.021297411631714197e-02 1.262491852399258777e-02 4.891918440154854192e-02 1.483438468177017237e-02 5.824578163596428465e-02 1.743052586585286390e-02 6.803316612182205847e-02 2.048101343451953424e-02 7.801865218962934778e-02 2.406536179879302864e-02 8.779771088297243231e-02 2.827700105555804380e-02 9.677274764129392692e-02 3.322571234878061303e-02 1.041066482879756949e-01 3.904048943927604376e-02 1.093611529044823810e-01 4.587290107308002185e-02 1.130140392638375180e-01 5.390104179235943871e-02 1.160353977229681421e-01 6.333417417122177984e-02 1.191557352295780497e-01 7.441818348155297691e-02 1.224753009221306171e-01 8.744198697092206429e-02 1.260480431808855273e-01 1.027450648176361087e-01 1.297980561065520677e-01 1.207263090658121651e-01 1.336132004901454673e-01 1.418544211979730629e-01 1.374775224787416206e-01 1.666801293696666686e-01 1.414023737397685498e-01 1.958505437621553547e-01 1.454032473973785045e-01 2.301260242416899582e-01 1.495035708157369525e-01 2.703999999999999737e-01 1.537233206821030651e-01
1.944444444444444475e-01 1.054033970565914302e+01 5.528894383536062662e-01 3.415124601098885648e+01 4.516134986929188244e+00 4.028363273358380459e-02 9.999999999999999124e-05 -2.340032124603930175e-02 1.175008349842313575e-04 -2.329577664162718609e-02 1.380644622199155252e-04 -2.316194452718369629e-02 1.622268959248893594e-04 -2.299305052021911877e-02 1.906179572807449834e-04 -2.278233023190058548e-02 2.239776914347605351e-04 -2.252187827292289474e-02 2.631756576142488496e-04 -2.220247832505143487e-02 3.092335951719841916e-04 -2.181341313214739397e-02 3.633520563788388263e-04 -2.134225366694909864e-02 4.269417001775106606e-04 -2.077462736865434353e-02 5.016600626044480111e-04 -2.009396630825061036e-02 5.894547623426441962e-04 -1.928123753803825252e-02 6.926142676069234165e-04 -1.831465986924274425e-02 8.138275476580536039e-04 -1.716941409388040088e-02 9.562541638299053943e-04 -1.581735748117390691e-02 1.123606627071618239e-03 -1.422675856960477041e-02 1.320247168747308531e-03 -1.236207527826249999e-02 1.551301447133761379e-03 -1.018380873993640981e-02 1.822792153504634079e-03 -7.648477744314099817e-03 2.141796000394997034e-03 -4.708775217771828461e-03 2.516628184122989779e-03 -1.313989976878758440e-03 2.957059129793012438e-03 2.589194350336262128e-03 3.474569168484231176e-03 7.055373810692160304e-03 4.082647785073635453e-03 1.213837358160430729e-02 4.797145236926749108e-03 1.788821010693465371e-02 5.636685708795214148e-03 2.434672062445597182e-02 6.623152773271207688e-03 3.154140711584813017e-02 7.782259810874937213e-03 3.947690224887336757e-02 9.144220258420312705e-03 4.812328453697020669e-02 1.074453515644110610e-02 5.740023704947933708e-02 1.262491852399258777e-02 6.715574362597483138e-02 1.483438468177017237e-02 7.713762955396681609e-02 1.743052586585286390e-02 8.695575558422309614e-02 2.048101343451953424e-02 9.603203367196959384e-02 2.406536179879302864e-02 1.035451967338924251e-01 2.827700105555804380e-02 1.089718268550503993e-01 3.322571234878061303e-02 1.127342264330182253e-01 3.904048943927604376e-02 1.157669257807537461e-01 4.587290107308002185e-02 1.188731656778946044e-01 5.390104179235943871e-02 1.221717593748978120e-01 6.333417417122177984e-02 1.257234662633181788e-01 7.441818348155297691e-02 1.294631027932021394e-01 8.744198697092206429e-02 1.332742873046541821e-01 1.027450648176361087e-01 1.371338155012363780e-01 1.207263090658121651e-01 1.410528347987841380e-01 1.418544211979730629e-01 1.450461608677272307e-01 1.666801293696666686e-01 1.491366418032155916e-01 1.958505437621553547e-01 1.533453610114274834e-01 2.301260242416899582e-01 1.576893118061179488e-01 2.703999999999999737e-01 1.621991152009774340e-01
2.222222222222222099e-01 1.163518665878980940e+01 6.302194260958007277e-01 2.531348254328375447e+01 4.344117031035949594e+00 2.574422013379167734e-02 9.999999999999999124e-05 -2.321163542218122183e-02 1.175008349842313575e-04 -2.305551493802081992e-02 1.380644622199155252e-04 -2.286001623561782076e-02 1.622268959248893594e-04 -2.261764468449556365e-02 1.906179572807449834e-04 -2.231965540461321174e-02 2.239776914347605351e-04 -2.195587027470458433e-02 2.631756576142488496e-04 -2.151447431370777721e-02 3.092335951719841916e-04 -2.098179107899326643e-02 3.633520563788388263e-04 -2.034203756445823047e-02 4.269417001775106606e-04 -1.957706031554028864e-02 5.016600626044480111e-04 -1.866605624375564099e-02 5.894547623426441962e-04 -1.758528409997629771e-02 6.926142676069234165e-04 -1.630777598790368946e-02 8.138275476580536039e-04 -1.480306297284807691e-02 9.562541638299053943e-04 -1.303693516367655097e-02 1.123606627071618239e-03 -1.097126513385103183e-02 1.320247168747308531e-03 -8.563934869684330237e-03 1.551301447133761379e-03 -5.768921455543186277e-03 1.822792153504634079e-03 -2.536616544464496276e-03 2.141796000394997034e-03 1.185519239392822518e-03 2.516628184122989779e-03 5.451831604436484235e-03 2.957059129793012438e-03 1.031669751369900835e-02 3.474569168484231176e-03 1.583186132439736576e-02 4.082647785073635453e-03 2.204256788914803547e-02 4.797145236926749108e-03 2.898207988799992793e-02 5.636685708795214148e-03 3.666403904899138977e-02 6.623152773271207688e-03 4.507196581007232028e-02 7.782259810874937213e-03 5.414497866586561597e-02 9.144220258420312705e-03 6.375853920757468263e-02 1.074453515644110610e-02 7.369867413428003722e-02 1.262491852399258777e-02 8.362766880270401659e-02 1.483438468177017237e-02 9.303863942223164485e-02 1.743052586585286390e-02 1.011956360955140050e-01 2.048101343451953424e-02 1.073250759234696539e-01 2.406536179879302864e-02 1.115800837966001713e-01 2.827700105555804380e-02 1.147307549459481851e-01 3.322571234878061303e-02 1.177864516516435173e-01 3.904048943927604376e-02 1.210100515943297872e-01 4.587290107308002185e-02 1.244745785003124605e-01 5.390104179235943871e-02 1.281632060686301033e-01 6.333417417122177984e-02 1.319579904129743464e-01 7.441818348155297691e-02 1.357997622728766840e-01 8.744198697092206429e-02 1.396970456700201979e-01 1.027450648176361087e-01 1.436625996362375923e-01 1.207263090658121651e-01 1.477165641609450575e-01 1.418544211979730629e-01 1.518832765900576809e-01 1.666801293696666686e-01 1.561775987943780919e-01 1.958505437621553547e-01 1.606271720729628705e-01 2.301260242416899582e-01 1.652599648185073822e-01 2.703999999999999737e-01 1.701073083017165533e-01
2.500000000000000000e-01 1.396189581713347394e+01 7.915928788899684321e-01 2.581548372394980362e+01 3.601626753713031093e+00 2.102212973749646718e-02 9.999999999999999124e-05 -2.297077722763354174e-02 1.175008349842313575e-04 -2.275468935358390676e-02 1.380644622199155252e-04 -2.248786624537198534e-02 1.622268959248893594e-04 -2.216092676983336812e-02 1.906179572807449834e-04 -2.176296535608482699e-02 2.239776914347605351e-04 -2.128133871243322733e-02 2.631756576142488496e-04 -2.070143165722625189e-02 3.092335951719841916e-04 -2.000640305870147670e-02 3.633520563788388263e-04 -1.917691433840992138e-02 4.269417001775106606e-04 -1.819084506058724418e-02 5.016600626044480111e-04 -1.702300300903360555e-02 5.894547623426441962e-04 -1.564484010876011563e-02 6.926142676069234165e-04 -1.402419092708937984e-02 8.138275476580536039e-04 -1.212505773662530921e-02 9.562541638299053943e-04 -9.907475822284421765e-03 1.123606627071618239e-03 -7.327505619608647158e-03 1.320247168747308531e-03 -4.337415355585791561e-03 1.551301447133761379e-03 -8.861403833058123253e-04 1.822792153504634079e-03 3.079865020988715747e-03 2.141796000394997034e-03 7.615228907526656182e-03 2.516628184122989779e-03 1.277351090396468269e-02 2.957059129793012438e-03 1.860402858141504620e-02 3.474569168484231176e-03 2.514730448408835500e-02 4.082647785073635453e-03 3.242866638482853198e-02 4.797145236926749108e-03 4.044938961327869398e-02 5.636685708795214148e-03 4.917458448886127126e-02 6.623152773271207688e-03 5.851679197089418999e-02 7.782259810874937213e-03 6.831394123599228430e-02 9.144220258420312705e-03 7.829992432330865060e-02 1.074453515644110610e-02 8.806553006146485008e-02 1.262491852399258777e-02 9.700681998590308941e-02 1.483438468177017237e-02 1.042825437835598612e-01 1.743052586585286390e-02 1.094828540420957480e-01 2.048101343451953424e-02 1.131023432951553942e-01 2.406536179879302864e-02 1.161214172163520936e-01 2.827700105555804380e-02 1.192463635908174169e-01 3.322571234878061303e-02 1.225727694730479461e-01 3.904048943927604376e-02 1.261520801794088209e-01 4.587290107308002185e-02 1.299051771850688319e-01 5.390104179235943871e-02 1.337215941877336334e-01 6.333417417122177984e-02 1.375874680040430620e-01 7.441818348155297691e-02 1.415142083024389374e-01 8.744198697092206429e-02 1.455175315658170099e-01 1.027450648176361087e-01 1.496210354671300147e-01 1.207263090658121651e-01 1.538443367101463843e-01 1.418544211979730629e-01 1.582060473740817819e-01 1.666801293696666686e-01 1.627368905640259600e-01 1.958505437621553547e-01 1.674638031461961885e-01 2.301260242416899582e-01 1.724243641405532879e-01 2.703999999999999737e-01 1.776588120322458997e-01
2.777777777777777901e-01 1.529654779348392069e+01 1.028403518794517524e+00 1.987142689750957913e+01 4.151817392728716527e+00 2.383009480125492484e-03 9.999999999999999124e-05 -2.267868293208358255e-02 1.175008349842313575e-04 -2.239449239931188412e-02 1.380644622199155252e-04 -2.204701343769745886e-02 1.622268959248893594e-04 -2.162483134980400235e-02 1.906179572807449834e-04 -2.111472412022213571e-02 2.239776914347605351e-04 -2.050142198476319344e-02 2.631756576142488496e-04 -1.976734768132824838e-02 3.092335951719841916e-04 -1.889234039799073117e-02 3.633520563788388263e-04 -1.785336872624199503e-02 4.269417001775106606e-04 -1.662424110509238759e-02 5.016600626044480111e-04 -1.517532659233873302e-02 5.894547623426441962e-04 -1.347330469696295628e-02 6.926142676069234165e-04 -1.148097093719635184e-02 8.138275476580536039e-04 -9.157135382066545343e-03 9.562541638299053943e-04 -6.456665505266599714e-03 1.123606627071618239e-03 -3.330743282141891172e-03 1.320247168747308531e-03 2.725690473219442812e-04 1.551301447133761379e-03 4.407327992358395924e-03 1.822792153504634079e-03 9.128104012446010967e-03 2.141796000394997034e-03 1.448754948269173268e-02 2.516628184122989779e-03 2.053284463651388822e-02 2.957059129793012438e-03 2.730063401192114186e-02 3.474569168484231176e-03 3.480994576931698004e-02 4.082647785073635453e-03 4.305243073146277494e-02 4.797145236926749108e-03 5.197905700964538384e-02 5.636685708795214148e-03 6.148213667099507868e-02 6.623152773271207688e-03 7.137122648284954796e-02 7.782259810874937213e-03 8.134101410922586761e-02 9.144220258420312705e-03 9.092874706615255986e-02 1.074453515644110610e-02 9.945804952177934866e-02 1.262491852399258777e-02 1.060844194597708179e-01 1.483438468177017237e-02 1.107247009125976733e-01 1.743052586585286390e-02 1.140358038006509117e-01 2.048101343451953424e-02 1.170625492223010267e-01 2.406536179879302864e-02 1.202409744150936960e-01 2.827700105555804380e-02 1.236448227213637618e-01 3.322571234878061303e-02 1.272902590561930947e-01 3.904048943927604376e-02 1.310705170311817214e-01 4.587290107308002185e-02 1.349010542051837513e-01 5.390104179235943871e-02 1.387843793251601343e-01 6.333417417122177984e-02 1.427325154565541598e-01 7.441818348155297691e-02 1.467636648227276519e-01 8.744198697092206429e-02 1.509026242418692598e-01 1.027450648176361087e-01 1.551654587655319217e-01 1.207263090658121651e-01 1.595760294412275626e-01 1.418544211979730629e-01 1.641638367037537016e-01 1.666801293696666686e-01 1.689577028445277684e-01 1.958505437621553547e-01 1.739986015679292064e-01 2.301260242416899582e-01 1.793245459899538430e-01 2.703999999999999737e-01 1.849820100124885403e-01
3.055555555555555802e-01 1.626949048291469424e+01 1.245624168963930245e+00 1.268441166027915479e+01 4.695119869018088643e+00 1.109125999233939557e-02 9.999999999999999124e-05 -2.233628880521871737e-02 1.175008349842313575e-04 -2.197611658620018255e-02 1.380644622199155252e-04 -2.153897669384550323e-02 1.622268959248893594e-04 -2.101129299797890870e-02 1.906179572807449834e-04 -2.037739573093182849e-02 2.239776914347605351e-04 -1.961925849034882458e-02 2.631756576142488496e-04 -1.871621971173515267e-02 3.092335951719841916e-04 -1.764469442357975010e-02 3.633520563788388263e-04 -1.637788546539225773e-02 4.269417001775106606e-04 -1.488550795035286679e-02 5.016600626044480111e-04 -1.313354698192530090e-02 5.894547623426441962e-04 -1.108407699715808527e-02 6.926142676069234165e-04 -8.695182268621138438e-03 8.138275476580536039e-04 -5.921032906026251971e-03 9.562541638299053943e-04 -2.712190260892165250e-03 1.123606627071618239e-03 9.837586232849615617e-04 1.320247168747308531e-03 5.221104122327688626e-03 1.551301447133761379e-03 1.005427718703212799e-02 1.822792153504634079e-03 1.553523749030786931e-02 2.141796000394997034e-03 2.170967666095011822e-02 2.516628184122989779e-03 2.861162951689215014e-02 2.957059129793012438e-03 3.625596026365408842e-02 3.474569168484231176e-03 4.462802765963513191e-02 4.082647785073635453e-03 5.366962259186777023e-02 4.797145236926749108e-03 6.325999980397449540e-02 5.636685708795214148e-03 7.319047532232222930e-02 6.623152773271207688e-03 8.313061023047420284e-02 7.782259810874937213e-03 9.258342143553888182e-02 9.144220258420312705e-03 1.008263146180869846e-01 1.074453515644110610e-02 1.070633177364499200e-01 1.262491852399258777e-02 1.113991385103687698e-01 1.483438468177017237e-02 1.145789308641660953e-01 1.743052586585286390e-02 1.176277085539071537e-01 2.048101343451953424e-02 1.208410867948094686e-01 2.406536179879302864e-02 1.242923653285693542e-01 2.827700105555804380e-02 1.279721254326483260e-01 3.322571234878061303e-02 1.317640763780054403e-01 3.904048943927604376e-02 1.356033483938653139e-01 4.587290107308002185e-02 1.394975347391609888e-01 5.390104179235943871e-02 1.434591961250051562e-01 6.333417417122177984e-02 1.475080436862809818e-01 7.441818348155297691e-02 1.516686551688352924e-01 8.744198697092206429e-02 1.559559769357915515e-01 1.027450648176361087e-01 1.603969073394858891e-01 1.207263090658121651e-01 1.650197440488195000e-01 1.418544211979730629e-01 1.698552065090943308e-01 1.666801293696666686e-01 1.749453781826868226e-01 1.958505437621553547e-01 1.803278186700998376e-01 2.301260242416899582e-01 1.860507090070917802e-01 2.703999999999999737e-01 1.921628599219398492e-01
3.333333333333333148e-01 1.841993953162232245e+01 1.529791318720516102e+00 1.083547807722113276e+01 4.560604836323349787e+00 4.579788554004395051e-02 9.999999999999999124e-05 -2.194453111672625689e-02 1.175008349842313575e-04 -2.150075442524423258e-02 1.380644622199155252e-04 -2.096527489506738728e-02 1.622268959248893594e-04 -2.032224628792956081e-02 1.906179572807449834e-04 -1.955344422212063754e-02 2.239776914347605351e-04 -1.863798662784449389e-02 2.631756576142488496e-04 -1.755204507416837159e-02 3.092335951719841916e-04 -1.626855646218722945e-02 3.633520563788388263e-04 -1.475694929329854181e-02 4.269417001775106606e-04 -1.298290509766584708e-02 5.016600626044480111e-04 -1.090818416604754509e-02 5.894547623426441962e-04 -8.490556141918761263e-03 6.926142676069234165e-04 -5.683891171760296034e-03 8.138275476580536039e-04 -2.438487305358886213e-03 9.562541638299053943e-04 1.298263862569817894e-03 1.123606627071618239e-03 5.580736841407629538e-03 1.320247168747308531e-03 1.046327565272025216e-02 1.551301447133761379e-03 1.599750071629808118e-02 1.822792153504634079e-03 2.222840251497473080e-02 2.141796000394997034e-03 2.918880613836384239e-02 2.516628184122989779e-03 3.689166225990753861e-02 2.957059129793012438e-03 4.531945379505063209e-02 3.474569168484231176e-03 5.440979263459462534e-02 4.082647785073635453e-03 6.403600362886047170e-02 4.797145236926749108e-03 7.398113572314043984e-02 5.636685708795214148e-03 8.390338016977215430e-02 6.623152773271207688e-03 9.329028409830404656e-02 7.782259810874937213e-03 1.013983979800862356e-01 9.144220258420312705e-03 1.074684261304374028e-01 1.074453515644110610e-02 1.116793571574953847e-01 1.262491852399258777e-02 1.148152647360713013e-01 1.483438468177017237e-02 1.178748645790732436e-01 1.743052586585286390e-02 1.211042362940166067e-01 2.048101343451953424e-02 1.245761089780469955e-01 2.406536179879302864e-02 1.282695239776139862e-01 2.827700105555804380e-02 1.320658171583045382e-01 3.322571234878061303e-02 1.359089912650754961e-01 3.904048943927604376e-02 1.398080078915924229e-01 4.587290107308002185e-02 1.437757478191331040e-01 5.390104179235943871e-02 1.478325890773973250e-01 6.333417417122177984e-02 1.520027024288984618e-01 7.441818348155297691e-02 1.563009488758889953e-01 8.744198697092206429e-02 1.607553556617203894e-01 1.027450648176361087e-01 1.653937162528257565e-01 1.207263090658121651e-01 1.702477153611720861e-01 1.418544211979730629e-01 1.753596209636300307e-01 1.666801293696666686e-01 1.807671409262643913e-01 1.958505437621553547e-01 1.865188764644198083e-01 2.301260242416899582e-01 1.926646941175186867e-01 2.703999999999999737e-01 1.992639630707843112e-01
3.611111111111111049e-01 2.014579003476372776e+01 1.735649920694235959e+00 7.637358061295063116e+00 4.361641620379192119e+00 8.340364225640112261e-02 9.999999999999999124e-05 -2.150434613629357769e-02 1.175008349842313575e-04 -2.096959842743948560e-02 1.380644622199155252e-04 -2.032742692261435558e-02 1.622268959248893594e-04 -1.955962579322739411e-02 1.906179572807449834e-04 -1.864533362769525693e-02 2.239776914347605351e-04 -1.756074479590453638e-02 2.631756576142488496e-04 -1.627882109434928073e-02 3.092335951719841916e-04 -1.476901784053188948e-02 3.633520563788388263e-04 -1.299704494739866226e-02 4.269417001775106606e-04 -1.092469204832847811e-02 5.016600626044480111e-04 -8.509758132959724039e-03 5.894547623426441962e-04 -5.706141263818224722e-03 6.926142676069234165e-04 -2.464163897010351531e-03 8.138275476580536039e-04 1.268764423081106306e-03 9.562541638299053943e-04 5.547010816850292056e-03 1.123606627071618239e-03 1.042492811696185510e-02 1.320247168747308531e-03 1.595416942178847636e-02 1.551301447133761379e-03 2.217979209573898644e-02 1.822792153504634079e-03 2.913473614684710528e-02 2.141796000394997034e-03 3.683213361099498678e-02 2.516628184122989779e-03 4.525473958036811684e-02 2.957059129793012438e-03 5.434056106454757118e-02 3.474569168484231176e-03 6.396348317374739301e-02 4.082647785073635453e-03 7.390733550525792339e-02 4.797145236926749108e-03 8.383138249401775322e-02 5.636685708795214148e-03 9.322463094027431951e-02 6.623152773271207688e-03 1.013455942581892866e-01 7.782259810874937213e-03 1.074311183005009079e-01 9.144220258420312705e-03 1.116535068324370078e-01 1.074453515644110610e-02 1.147931755329115178e-01 1.262491852399258777e-02 1.178517515636475499e-01 1.483438468177017237e-02 1.210796089407762816e-01 1.743052586585286390e-02 1.245495639248570957e-01 2.048101343451953424e-02 1.282417379233413424e-01 2.406536179879302864e-02 1.320376411260974214e-01 2.827700105555804380e-02 1.358804479474368943e-01 3.322571234878061303e-02 1.397790109069621811e-01 3.904048943927604376e-02 1.437461781338711109e-01 4.587290107308002185e-02 1.478022655437936650e-01 5.390104179235943871e-02 1.519714896063659726e-01 6.333417417122177984e-02 1.562687083862729920e-01 7.441818348155297691e-02 1.607218502640348212e-01 8.744198697092206429e-02 1.653587537191363033e-01 1.027450648176361087e-01 1.702110102356244048e-01 1.207263090658121651e-01 1.753208790124276273e-01 1.418544211979730629e-01 1.807260442571101411e-01 1.666801293696666686e-01 1.864750768170437556e-01 1.958505437621553547e-01 1.926177336386234451e-01 2.301260242416899582e-01 1.992134696186366460e-01 2.703999999999999737e-01 2.063197157632224721e-01
3.888888888888888951e-01 2.425169230186485692e+01 2.160737388622784749e+00 9.874784421115673894e+00 3.695822281590033676e+00 2.096146341077573597e-02 9.999999999999999124e-05 -2.101667013360799391e-02 1.175008349842313575e-04 -2.038384110378135827e-02 1.380644622199155252e-04 -1.962695165773769429e-02 1.622268959248893594e-04 -1.872536608744387876e-02 1.906179572807449834e-04 -1.765552798156240499e-02 2.239776914347605351e-04 -1.639067139318332519e-02 2.631756576142488496e-04 -1.490054509799927478e-02 3.092335951719841916e-04 -1.315116988533244005e-02 3.633520563788388263e-04 -1.110465716513043058e-02 4.269417001775106606e-04 -8.719128303637921698e-03 5.016600626044480111e-04 -5.948788870916091841e-03 5.894547623426441962e-04 -2.744231495429752098e-03 6.926142676069234165e-04 9.469333052321635006e-04 8.138275476580536039e-04 5.178985282439273023e-03 9.562541638299053943e-04 1.000636455368016271e-02 1.123606627071618239e-03 1.548106919468336846e-02 1.320247168747308531e-03 2.164887121282117396e-02 1.551301447133761379e-03 2.854394484093751225e-02 1.822792153504634079e-03 3.618137544632545055e-02 2.141796000394997034e-03 4.454685477490560874e-02 2.516628184122989779e-03 5.358265819308192374e-02 2.957059129793012438e-03 6.316872853058169701e-02 3.474569168484231176e-03 7.309734175664529821e-02 4.082647785073635453e-03 8.303937988387707914e-02 4.797145236926749108e-03 9.249965784348085363e-02 5.636685708795214148e-03 1.007580073607581561e-01 6.623152773271207688e-03 1.070148053692745321e-01 7.782259810874937213e-03 1.113656431879716108e-01 9.144220258420312705e-03 1.145511366307310069e-01 1.074453515644110610e-02 1.175986610464670873e-01 1.262491852399258777e-02 1.208101883688926792e-01 1.483438468177017237e-02 1.242590360417213380e-01 1.743052586585286390e-02 1.279371361169925059e-01 2.048101343451953424e-02 1.317285498958762624e-01 2.406536179879302864e-02 1.355673668657302322e-01 2.827700105555804380e-02 1.394609886159114132e-01 3.322571234878061303e-02 1.434219421908937142e-01 3.904048943927604376e-02 1.474698603090600635e-01 4.587290107308002185e-02 1.516293561046659633e-01 5.390104179235943871e-02 1.559154030453469564e-01 6.333417417122177984e-02 1.603547570650327714e-01 7.441818348155297691e-02 1.649757776137578680e-01 8.744198697092206429e-02 1.698090755477177083e-01 1.027450648176361087e-01 1.748966998378039817e-01 1.207263090658121651e-01 1.802762074982001972e-01 1.418544211979730629e-01 1.859957165145342539e-01 1.666801293696666686e-01 1.921039305995306257e-01 1.958505437621553547e-01 1.986611281373498183e-01 2.301260242416899582e-01 2.057237438296836418e-01 2.703999999999999737e-01 2.133649640788083945e-01
