# eta err_low err_up b err_low err_up ... b_n err_low err_up chisq/dof P-value
7.446246701669915202e-01 7.446246701669884116e-01 9.377617463733535219e-01 4.433586113996446088e-02 6.457380695125088110e-03 7.214624841449669701e-03 1.564421014716381453e-01 4.407186320552151926e-02 4.504183800095698520e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.668315032099567108e-01 9.989966515642860756e-01
2.778163601066930832e-01 2.778163601066924726e-01 3.609809871588401942e-01 4.393825556079761219e-02 6.758416360100896747e-03 7.347252441159288217e-03 1.596751924998831285e-01 4.569046777273737259e-02 4.639934868482659125e-02 5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.645408679026972576e-01 9.990603531180268781e-01
