# zeta err_low err_up b_1 err_low err_up ... b_n err_low err_up chisq/dof P-value
2.864500539513272415e+01 3.725518021022708126e+00 3.034380930928477937e+00 6.389130633025796868e-01 2.249728943378626056e-02 2.378287484513297301e-02 1.314699425517161568e+00 2.016936635226717067e-01
1.028271104248967660e+01 1.329659018763239331e+00 1.114824380566762585e+00 6.160768859029569500e-01 2.302100368319515145e-02 2.405274492335329750e-02 1.013947348544613325e+00 4.323334839409954666e-01
