# w/T rho/wT^3(C=1) err_low err_up rho/wT^3(C=5) err_low err_up
2.012017763867269410e-03 3.598691277234469688e+00 1.079783020587958386e+00 1.092758276893288638e+00 1.393479822955518976e+00 4.185172123100182606e-01 4.149261590933359667e-01
2.049183192862041435e-03 3.598690734484279119e+00 1.079782856110713229e+00 1.092758111809196464e+00 1.393479814720002263e+00 4.185172097531356661e-01 4.149261566465032303e-01
2.087035131259051476e-03 3.598690171500838808e+00 1.079782685497236994e+00 1.092757940569295982e+00 1.393479806178877567e+00 4.185172071006655337e-01 4.149261541088411498e-01
2.125586260067832342e-03 3.598689587529897871e+00 1.079782508518600803e+00 1.092757762944043698e+00 1.393479797320816171e+00 4.185172043490316129e-01 4.149261514769815307e-01
2.164849494537975615e-03 3.598688981789087471e+00 1.079782324937334614e+00 1.092757578695334963e+00 1.393479788134071029e+00 4.185172014945258701e-01 4.149261487474291688e-01
2.204837988485947899e-03 3.598688353466878098e+00 1.079782134507109692e+00 1.092757387576187789e+00 1.393479778606459440e+00 4.185171985332992728e-01 4.149261459165607402e-01
2.245565138701831852e-03 3.598687701721487109e+00 1.079781936972404655e+00 1.092757189330408885e+00 1.393479768725347734e+00 4.185171954613603473e-01 4.149261429806190282e-01
2.287044589437468682e-03 3.598687025679756069e+00 1.079781732068171074e+00 1.092756983692251715e+00 1.393479758477635500e+00 4.185171922745677398e-01 4.149261399357062619e-01
2.329290236977498308e-03 3.598686324435976136e+00 1.079781519519465327e+00 1.092756770386063447e+00 1.393479747849735606e+00 4.185171889686236657e-01 4.149261367777810072e-01
2.372316234294842823e-03 3.598685597050681473e+00 1.079781299041092879e+00 1.092756549125907028e+00 1.393479736827560878e+00 4.185171855390722451e-01 4.149261335026519504e-01
2.416136995792178034e-03 3.598684842549382701e+00 1.079781070337213045e+00 1.092756319615189042e+00 1.393479725396501223e+00 4.185171819812893990e-01 4.149261301059723461e-01
2.460767202130992055e-03 3.598684059921270162e+00 1.079780833100954407e+00 1.092756081546252034e+00 1.393479713541404763e+00 4.185171782904760773e-01 4.149261265832362433e-01
2.506221805149842947e-03 3.598683248117854117e+00 1.079780587013992488e+00 1.092755834599966835e+00 1.393479701246561397e+00 4.185171744616569267e-01 4.149261229297671605e-01
2.552516032873465568e-03 3.598682406051562310e+00 1.079780331746129640e+00 1.092755578445308018e+00 1.393479688495678825e+00 4.185171704896681888e-01 4.149261191407169758e-01
2.599665394614405958e-03 3.598681532594283361e+00 1.079780066954847406e+00 1.092755312738902695e+00 1.393479675271861673e+00 4.185171663691540367e-01 4.149261152110594875e-01
2.647685686168889819e-03 3.598680626575855968e+00 1.079779792284851325e+00 1.092755037124576667e+00 1.393479661557589511e+00 4.185171620945564719e-01 4.149261111355802001e-01
2.696592995108667602e-03 3.598679686782501719e+00 1.079779507367591318e+00 1.092754751232869026e+00 1.393479647334694427e+00 4.185171576601109944e-01 4.149261069088727716e-01
2.746403706170621236e-03 3.598678711955197507e+00 1.079779211820766083e+00 1.092754454680552989e+00 1.393479632584336603e+00 4.185171530598368328e-01 4.149261025253292434e-01
2.797134506745897146e-03 3.598677700787992428e+00 1.079778905247815057e+00 1.092754147070100323e+00 1.393479617286978556e+00 4.185171482875286175e-01 4.149260979791351556e-01
2.848802392470463352e-03 3.598676651926256742e+00 1.079778587237381071e+00 1.092753827989166648e+00 1.393479601422361158e+00 4.185171433367497196e-01 4.149260932642599986e-01
2.901424672918918174e-03 3.598675563964866875e+00 1.079778257362760563e+00 1.092753497010029662e+00 1.393479584969475216e+00 4.185171382008209262e-01 4.149260883744512185e-01
2.955018977403478693e-03 3.598674435446325592e+00 1.079777915181332926e+00 1.092753153689018486e+00 1.393479567906535932e+00 4.185171328728156670e-01 4.149260833032208939e-01
3.009603260880078842e-03 3.598673264858809784e+00 1.079777560233964540e+00 1.092752797565915923e+00 1.393479550210951823e+00 4.185171273455450258e-01 4.149260780438461804e-01
3.065195809963582041e-03 3.598672050634143638e+00 1.079777192044391931e+00 1.092752428163350054e+00 1.393479531859296516e+00 4.185171216115523007e-01 4.149260725893506585e-01
3.121815249054075547e-03 3.598670791145699432e+00 1.079776810118584507e+00 1.092752044986144533e+00 1.393479512827278333e+00 4.185171156631019018e-01 4.149260669325018913e-01
3.179480546576354209e-03 3.598669484706221500e+00 1.079776413944083746e+00 1.092751647520656899e+00 1.393479493089706089e+00 4.185171094921676938e-01 4.149260610657998782e-01
3.238211021334646243e-03 3.598668129565562701e+00 1.079776002989309536e+00 1.092751235234095120e+00 1.393479472620458903e+00 4.185171030904235590e-01 4.149260549814646204e-01
3.298026348984725142e-03 3.598666723908341858e+00 1.079775576702854512e+00 1.092750807573803051e+00 1.393479451392449997e+00 4.185170964492314072e-01 4.149260486714296814e-01
3.358946568625571349e-03 3.598665265851516359e+00 1.079775134512737989e+00 1.092750363966509930e+00 1.393479429377590950e+00 4.185170895596294072e-01 4.149260421273301969e-01
3.420992089512792447e-03 3.598663753441853075e+00 1.079774675825643016e+00 1.092749903817576751e+00 1.393479406546755950e+00 4.185170824123204403e-01 4.149260353404899959e-01
3.484183697896052652e-03 3.598662184653321106e+00 1.079774200026117459e+00 1.092749426510184918e+00 1.393479382869742711e+00 4.185170749976587778e-01 4.149260283019138296e-01
3.548542563982803617e-03 3.598660557384370406e+00 1.079773706475751105e+00 1.092748931404524448e+00 1.393479358315232730e+00 4.185170673056379798e-01 4.149260210022716056e-01
3.614090249030642386e-03 3.598658869455124254e+00 1.079773194512314571e+00 1.092748417836920005e+00 1.393479332850750207e+00 4.185170593258756844e-01 4.149260134318881743e-01
3.680848712570682166e-03 3.598657118604456251e+00 1.079772663448879566e+00 1.092747885118955153e+00 1.393479306442620747e+00 4.185170510476027284e-01 4.149260055807308945e-01
3.748840319764348925e-03 3.598655302486964302e+00 1.079772112572887188e+00 1.092747332536540661e+00 1.393479279055925169e+00 4.185170424596446059e-01 4.149259974383940897e-01
3.818087848896070582e-03 3.598653418669828241e+00 1.079771541145198022e+00 1.092746759348965924e+00 1.393479250654453772e+00 4.185170335504089234e-01 4.149259889940883905e-01
3.888614499004368948e-03 3.598651464629555541e+00 1.079770948399100927e+00 1.092746164787897101e+00 1.393479221200660589e+00 4.185170243078694119e-01 4.149259802366238592e-01
3.960443897653913130e-03 3.598649437748597357e+00 1.079770333539281868e+00 1.092745548056353933e+00 1.393479190655611877e+00 4.185170147195478307e-01 4.149259711543984430e-01
4.033600108851133868e-03 3.598647335311847328e+00 1.079769695740759872e+00 1.092744908327639486e+00 1.393479158978937038e+00 4.185170047725004228e-01 4.149259617353777685e-01
4.108107641106052525e-03 3.598645154503003596e+00 1.079769034147774587e+00 1.092744244744229931e+00 1.393479126128774226e+00 4.185169944532975972e-01 4.149259519670835950e-01
4.183991455643029135e-03 3.598642892400803817e+00 1.079768347872648970e+00 1.092743556416631456e+00 1.393479092061716162e+00 4.185169837480067212e-01 4.149259418365753849e-01
4.261276974763169093e-03 3.598640545975104743e+00 1.079767635994588471e+00 1.092742842422181226e+00 1.393479056732753074e+00 4.185169726421734682e-01 4.149259313304340946e-01
4.339990090361220409e-03 3.598638112082829910e+00 1.079766897558449124e+00 1.092742101803814148e+00 1.393479020095213183e+00 4.185169611208008345e-01 4.149259204347428565e-01
4.420157172599752278e-03 3.598635587463764995e+00 1.079766131573460797e+00 1.092741333568783002e+00 1.393478982100701202e+00 4.185169491683308207e-01 4.149259091350714357e-01
4.501805078743598663e-03 3.598632968736184878e+00 1.079765337011891813e+00 1.092740536687322184e+00 1.393478942699037271e+00 4.185169367686233377e-01 4.149258974164542479e-01
4.584961162157475192e-03 3.598630252392332807e+00 1.079764512807674937e+00 1.092739710091273686e+00 1.393478901838188122e+00 4.185169239049312262e-01 4.149258852633721517e-01
4.669653281469792958e-03 3.598627434793719271e+00 1.079763657854972969e+00 1.092738852672651806e+00 1.393478859464200248e+00 4.185169105598819383e-01 4.149258726597311320e-01
4.755909809905745772e-03 3.598624512166255673e+00 1.079762771006703925e+00 1.092737963282157221e+00 1.393478815521130620e+00 4.185168967154517805e-01 4.149258595888434265e-01
4.843759644792815927e-03 3.598621480595197930e+00 1.079761851072991607e+00 1.092737040727644882e+00 1.393478769950969642e+00 4.185168823529397120e-01 4.149258460334022125e-01
4.933232217241815751e-03 3.598618336019909325e+00 1.079760896819582427e+00 1.092736083772513300e+00 1.393478722693570093e+00 4.185168674529462507e-01 4.149258319754594027e-01
5.024357502006804310e-03 3.598615074228418642e+00 1.079759906966175631e+00 1.092735091134062309e+00 1.393478673686563418e+00 4.185168519953436084e-01 4.149258173964056606e-01
5.117166027527110181e-03 3.598611690851788225e+00 1.079758880184719771e+00 1.092734061481764662e+00 1.393478622865282457e+00 4.185168359592503773e-01 4.149258022769404253e-01
5.211688886154844727e-03 3.598608181358262659e+00 1.079757815097623030e+00 1.092732993435486133e+00 1.393478570162673069e+00 4.185168193230011102e-01 4.149257865970505943e-01
5.307957744571348453e-03 3.598604541047202954e+00 1.079756710275909359e+00 1.092731885563634098e+00 1.393478515509209092e+00 4.185168020641201192e-01 4.149257703359821026e-01
5.406004854396035536e-03 3.598600765042794691e+00 1.079755564237302679e+00 1.092730736381244405e+00 1.393478458832800637e+00 4.185167841592886129e-01 4.149257534722128327e-01
5.505863062991207466e-03 3.598596848287520800e+00 1.079754375444238246e+00 1.092729544347987414e+00 1.393478400058698830e+00 4.185167655843138323e-01 4.149257359834239711e-01
5.607565824466446622e-03 3.598592785535394079e+00 1.079753142301799418e+00 1.092728307866106086e+00 1.393478339109399222e+00 4.185167463140962996e-01 4.149257178464731410e-01
5.711147210886286484e-03 3.598588571344933928e+00 1.079751863155581582e+00 1.092727025278275033e+00 1.393478275904539210e+00 4.185167263225948453e-01 4.149256990373602072e-01
5.816641923684898532e-03 3.598584200071884620e+00 1.079750536289472596e+00 1.092725694865382291e+00 1.393478210360795888e+00 4.185167055827947458e-01 4.149256795311959678e-01
5.924085305291634795e-03 3.598579665861660892e+00 1.079749159923352408e+00 1.092724314844220501e+00 1.393478142391771479e+00 4.185166840666646459e-01 4.149256593021752870e-01
6.033513350971310939e-03 3.598574962641512442e+00 1.079747732210706523e+00 1.092722883365103037e+00 1.393478071907887639e+00 4.185166617451261395e-01 4.149256383235335743e-01
6.144962720883198094e-03 3.598570084112398870e+00 1.079746251236148424e+00 1.092721398509387765e+00 1.393477998816262220e+00 4.185166385880079165e-01 4.149256165675183627e-01
6.258470752362770527e-03 3.598565023740557312e+00 1.079744715012854961e+00 1.092719858286902213e+00 1.393477923020591813e+00 4.185166145640095703e-01 4.149255940053520053e-01
6.374075472430310897e-03 3.598559774748761431e+00 1.079743121479900037e+00 1.092718260633277705e+00 1.393477844421025180e+00 4.185165896406575214e-01 4.149255706071888206e-01
6.491815610530579823e-03 3.598554330107250898e+00 1.079741468499492374e+00 1.092716603407189346e+00 1.393477762914030249e+00 4.185165637842576114e-01 4.149255463420840062e-01
6.611730611507792010e-03 3.598548682524326914e+00 1.079739753854111584e+00 1.092714884387484098e+00 1.393477678392263552e+00 4.185165369598555785e-01 4.149255211779456776e-01
6.733860648820306008e-03 3.598542824436596010e+00 1.079737975243532322e+00 1.092713101270203158e+00 1.393477590744426342e+00 4.185165091311853214e-01 4.149254950814955656e-01
6.858246637999340992e-03 3.598536747998847485e+00 1.079736130281744977e+00 1.092711251665504424e+00 1.393477499855121149e+00 4.185164802606211598e-01 4.149254680182254962e-01
6.984930250356360081e-03 3.598530445073561346e+00 1.079734216493752896e+00 1.092709333094453505e+00 1.393477405604701236e+00 4.185164503091264310e-01 4.149254399523500947e-01
7.113953926943629609e-03 3.598523907220017470e+00 1.079732231312259483e+00 1.092707342985708152e+00 1.393477307869113613e+00 4.185164192362005320e-01 4.149254108467634872e-01
7.245360892772657185e-03 3.598517125683010853e+00 1.079730172074226946e+00 1.092705278672072566e+00 1.393477206519738942e+00 4.185163869998250741e-01 4.149253806629840113e-01
7.379195171295253874e-03 3.598510091381128095e+00 1.079728036017302273e+00 1.092703137386931811e+00 1.393477101423222120e+00 4.185163535564049297e-01 4.149253493611104737e-01
7.515501599152134976e-03 3.598502794894613110e+00 1.079725820276121961e+00 1.092700916260534783e+00 1.393476992441299522e+00 4.185163188607101681e-01 4.149253168997659724e-01
7.654325841193871521e-03 3.598495226452755436e+00 1.079723521878467540e+00 1.092698612316166606e+00 1.393476879430619153e+00 4.185162828658156586e-01 4.149252832360423859e-01
7.795714405779380178e-03 3.598487375920830900e+00 1.079721137741286530e+00 1.092696222466146949e+00 1.393476762242553235e+00 4.185162455230354572e-01 4.149252483254466384e-01
7.939714660356965784e-03 3.598479232786540027e+00 1.079718664666557526e+00 1.092693743507715087e+00 1.393476640723004589e+00 4.185162067818578580e-01 4.149252121218414135e-01
8.086374847333183125e-03 3.598470786145955724e+00 1.079716099337007407e+00 1.092691172118724463e+00 1.393476514712206793e+00 4.185161665898766703e-01 4.149251745773832045e-01
8.235744100234816678e-03 3.598462024688935834e+00 1.079713438311668217e+00 1.092688504853202680e+00 1.393476384044516347e+00 4.185161248927206090e-01 4.149251356424594750e-01
8.387872460169407129e-03 3.598452936684004122e+00 1.079710678021263970e+00 1.092685738136739637e+00 1.393476248548195962e+00 4.185160816339781320e-01 4.149250952656251545e-01
8.542810892589824609e-03 3.598443509962659270e+00 1.079707814763433582e+00 1.092682868261700690e+00 1.393476108045192063e+00 4.185160367551223892e-01 4.149250533935342489e-01
8.700611304368523896e-03 3.598433731903108779e+00 1.079704844697765509e+00 1.092679891382267066e+00 1.393475962350904540e+00 4.185159901954320638e-01 4.149250099708656769e-01
8.861326561187175821e-03 3.598423589413392243e+00 1.079701763840659190e+00 1.092676803509281314e+00 1.393475811273942710e+00 4.185159418919051078e-01 4.149249649402591000e-01
9.025010505247527820e-03 3.598413068913879354e+00 1.079698568059986652e+00 1.092673600504917797e+00 1.393475654615881965e+00 4.185158917791792499e-01 4.149249182422309890e-01
9.191717973309412523e-03 3.598402156319118639e+00 1.079695253069559602e+00 1.092670278077135571e+00 1.393475492171001529e+00 4.185158397894384041e-01 4.149248698150991288e-01
9.361504815061936005e-03 3.598390837019009858e+00 1.079691814423389129e+00 1.092666831773946079e+00 1.393475323726020232e+00 4.185157858523229635e-01 4.149248195949046814e-01
9.534427911834033459e-03 3.598379095859273846e+00 1.079688247509731802e+00 1.092663256977443709e+00 1.393475149059817397e+00 4.185157298948338767e-01 4.149247675153235893e-01
9.710545195650626890e-03 3.598366917121203379e+00 1.079684547544915940e+00 1.092659548897636945e+00 1.393474967943147291e+00 4.185156718412323951e-01 4.149247135075813109e-01
9.889915668640785959e-03 3.598354284500653755e+00 1.079680709566933849e+00 1.092655702566035281e+00 1.393474780138340918e+00 4.185156116129388204e-01 4.149246575003628923e-01
1.007259942280438851e-02 3.598341181086262885e+00 1.079676728428804022e+00 1.092651712829004751e+00 1.393474585398997601e+00 4.185155491284253682e-01 4.149245994197181542e-01
1.025865766014394387e-02 3.598327589336847598e+00 1.079672598791676208e+00 1.092647574340869898e+00 1.393474383469665456e+00 4.185154843031038130e-01 4.149245391889648804e-01
1.044815271316818991e-02 3.598313491057975710e+00 1.079668315117687349e+00 1.092643281556768819e+00 1.393474174085511663e+00 4.185154170492140224e-01 4.149244767285875657e-01
1.064114806577452950e-02 3.598298867377653920e+00 1.079663871662549290e+00 1.092638828725237765e+00 1.393473956971976291e+00 4.185153472757010551e-01 4.149244119561334987e-01
1.083770837451715485e-02 3.598283698721131962e+00 1.079659262467866476e+00 1.092634209880510632e+00 1.393473731844418806e+00 4.185152748880942575e-01 4.149243447861041822e-01
1.103789949026802615e-02 3.598267964784740869e+00 1.079654481353149897e+00 1.092629418834554222e+00 1.393473498407748368e+00 4.185151997883762576e-01 4.149242751298427567e-01
1.124178848027798140e-02 3.598251644508795977e+00 1.079649521907561471e+00 1.092624449168786427e+00 1.393473256356042134e+00 4.185151218748532909e-01 4.149242028954178707e-01
1.144944365064534328e-02 3.598234716049462989e+00 1.079644377481331130e+00 1.092619294225493753e+00 1.393473005372149132e+00 4.185150410420138689e-01 4.149241279875017785e-01
1.166093456919956549e-02 3.598217156749600854e+00 1.079639041176859493e+00 1.092613947098940663e+00 1.393472745127278589e+00 4.185149571803863378e-01 4.149240503072466613e-01
1.187633208880757574e-02 3.598198943108508185e+00 1.079633505839496355e+00 1.092608400626128518e+00 1.393472475280576717e+00 4.185148701763913293e-01 4.149239697521531767e-01
1.209570837111063023e-02 3.598180050750558578e+00 1.079627764047967897e+00 1.092602647377229452e+00 1.393472195478684839e+00 4.185147799121867740e-01 4.149238862159365659e-01
1.231913691069961257e-02 3.598160454392663965e+00 1.079621808104456626e+00 1.092596679645657431e+00 1.393471905355281759e+00 4.185146862655062527e-01 4.149237995883874319e-01
1.254669255973695462e-02 3.598140127810536271e+00 1.079615630024305162e+00 1.092590489437766266e+00 1.393471604530609920e+00 4.185145891094943504e-01 4.149237097552262998e-01
1.277845155303324737e-02 3.598119043803692740e+00 1.079609221525344775e+00 1.092584068462174152e+00 1.393471292610988232e+00 4.185144883125350157e-01 4.149236165979528490e-01
1.301449153358717574e-02 3.598097174159170741e+00 1.079602574016822913e+00 1.092577408118688531e+00 1.393470969188298714e+00 4.185143837380709275e-01 4.149235199936920360e-01
1.325489157859716799e-02 3.598074489613890314e+00 1.079595678587919050e+00 1.092570499486816615e+00 1.393470633839462236e+00 4.185142752444176439e-01 4.149234198150311137e-01
1.349973222595352365e-02 3.598050959815624950e+00 1.079588525995843984e+00 1.092563333313854912e+00 1.393470286125893853e+00 4.185141626845744200e-01 4.149233159298517659e-01
1.374909550121991911e-02 3.598026553282529072e+00 1.079581106653484390e+00 1.092555900002534663e+00 1.393469925592932146e+00 4.185140459060192608e-01 4.149232082011600209e-01
1.400306494511327493e-02 3.598001237361155624e+00 1.079573410616595730e+00 1.092548189598208097e+00 1.393469551769257908e+00 4.185139247505057503e-01 4.149230964869012883e-01
1.426172564149126229e-02 3.597974978182934436e+00 1.079565427570522651e+00 1.092540191775559499e+00 1.393469164166281971e+00 4.185137990538447816e-01 4.149229806397785048e-01
1.452516424585674829e-02 3.597947740619020784e+00 1.079557146816419788e+00 1.092531895824832233e+00 1.393468762277519257e+00 4.185136686456844002e-01 4.149228605070560683e-01
1.479346901438880098e-02 3.597919488233489282e+00 1.079548557256972074e+00 1.092523290637528177e+00 1.393468345577933754e+00 4.185135333492759901e-01 4.149227359303591101e-01
1.506672983350992694e-02 3.597890183234785155e+00 1.079539647381575929e+00 1.092514364691594686e+00 1.393467913523263046e+00 4.185133929812342446e-01 4.149226067454672151e-01
1.534503824999945178e-02 3.597859786425376072e+00 1.079530405250977321e+00 1.092505106036050222e+00 1.393467465549316886e+00 4.185132473512879203e-01 4.149224727820981506e-01
1.562848750166323172e-02 3.597828257149553899e+00 1.079520818481335631e+00 1.092495502275053099e+00 1.393467001071252431e+00 4.185130962620219330e-01 4.149223338636829350e-01
1.591717254856973504e-02 3.597795553239294897e+00 1.079510874227710193e+00 1.092485540551365375e+00 1.393466519482819965e+00 4.185129395086072401e-01 4.149221898071373538e-01
1.621119010486325382e-02 3.597761630958116186e+00 1.079500559166912232e+00 1.092475207529221670e+00 1.393466020155584406e+00 4.185127768785230629e-01 4.149220404226174885e-01
1.651063867116467007e-02 3.597726444942873414e+00 1.079489859479749292e+00 1.092464489376546943e+00 1.393465502438117287e+00 4.185126081512688945e-01 4.149218855132743577e-01
1.681561856757078643e-02 3.597689948143386829e+00 1.079478760832594642e+00 1.092453371746531232e+00 1.393464965655159205e+00 4.185124330980617424e-01 4.149217248749923481e-01
1.712623196726314329e-02 3.597652091759851345e+00 1.079467248358279452e+00 1.092441839758512501e+00 1.393464409106751845e+00 4.185122514815272643e-01 4.149215582961245374e-01
1.744258293073768645e-02 3.597612825177926688e+00 1.079455306636280199e+00 1.092429877978162267e+00 1.393463832067341146e+00 4.185120630553769150e-01 4.149213855572122522e-01
1.776477744066673470e-02 3.597572095901440559e+00 1.079442919672174650e+00 1.092417470396930934e+00 1.393463233784843824e+00 4.185118675640703279e-01 4.149212064306988523e-01
1.809292343740484879e-02 3.597529849482596909e+00 1.079430070876334469e+00 1.092404600410736393e+00 1.393462613479682810e+00 4.185116647424708125e-01 4.149210206806304146e-01
1.842713085515062729e-02 3.597486029449617817e+00 1.079416743041836213e+00 1.092391250797870583e+00 1.393461970343788714e+00 4.185114543154819788e-01 4.149208280623453149e-01
1.876751165877639863e-02 3.597440577231719061e+00 1.079402918321554772e+00 1.092377403696079163e+00 1.393461303539562657e+00 4.185112359976752572e-01 4.149206283221573699e-01
1.911417988133826476e-02 3.597393432081306130e+00 1.079388578204405924e+00 1.092363040578812949e+00 1.393460612198803350e+00 4.185110094928998770e-01 4.149204211970161094e-01
1.946725166227908019e-02 3.597344530993322742e+00 1.079373703490723369e+00 1.092348142230583186e+00 1.393459895421594208e+00 4.185107744938804109e-01 4.149202064141690460e-01
1.982684528633692211e-02 3.597293808621614630e+00 1.079358274266720485e+00 1.092332688721429079e+00 1.393459152275152491e+00 4.185105306817994419e-01 4.149199836907999650e-01
2.019308122317246476e-02 3.597241197192220241e+00 1.079342269878009741e+00 1.092316659380423438e+00 1.393458381792635370e+00 4.185102777258624673e-01 4.149197527336563329e-01
2.056608216772823350e-02 3.597186626413469313e+00 1.079325668902154867e+00 1.092300032768219076e+00 1.393457582971901365e+00 4.185100152828477027e-01 4.149195132386700458e-01
2.094597308133339109e-02 3.597130023382776542e+00 1.079308449120198965e+00 1.092282786648578252e+00 1.393456754774230699e+00 4.185097429966389004e-01 4.149192648905544178e-01
2.133288123356780544e-02 3.597071312490007777e+00 1.079290587487159669e+00 1.092264897958853176e+00 1.393455896122997917e+00 4.185094604977420696e-01 4.149190073623925112e-01
2.172693624489938774e-02 3.597010415317290821e+00 1.079272060101425179e+00 1.092246342779382928e+00 1.393455005902294097e+00 4.185091674027793252e-01 4.149187403152083675e-01
2.212827013010907132e-02 3.596947250535162954e+00 1.079252842173040516e+00 1.092227096301763734e+00 1.393454082955505324e+00 4.185088633139694148e-01 4.149184633975220304e-01
2.253701734251785382e-02 3.596881733794883296e+00 1.079232907990809398e+00 1.092207132795958380e+00 1.393453126083833205e+00 4.185085478185857077e-01 4.149181762448901356e-01
2.295331481903085946e-02 3.596813777616815866e+00 1.079212230888202839e+00 1.092186425576190612e+00 1.393452134044768309e+00 4.185082204883940893e-01 4.149178784794258501e-01
2.337730202601339888e-02 3.596743291274711929e+00 1.079190783208015425e+00 1.092164946965590744e+00 1.393451105550504110e+00 4.185078808790686500e-01 4.149175697093072657e-01
2.380912100601441372e-02 3.596670180675747730e+00 1.079168536265711076e+00 1.092142668259551641e+00 1.393450039266295848e+00 4.185075285295876135e-01 4.149172495282598128e-01
2.424891642535313002e-02 3.596594348236186178e+00 1.079145460311446314e+00 1.092119559687727559e+00 1.393448933808760559e+00 4.185071629616061717e-01 4.149169175150275723e-01
2.469683562258446693e-02 3.596515692752470628e+00 1.079121524490685324e+00 1.092095590374655423e+00 1.393447787744116706e+00 4.185067836788041173e-01 4.149165732328166101e-01
2.515302865785990979e-02 3.596434109267618418e+00 1.079096696803377498e+00 1.092070728298928373e+00 1.393446599586356971e+00 4.185063901662088304e-01 4.149162162287287625e-01
2.561764836320005664e-02 3.596349488932728988e+00 1.079070944061648607e+00 1.092044940250872287e+00 1.393445367795361989e+00 4.185059818894982797e-01 4.149158460331612286e-01
2.609085039369582470e-02 3.596261718863437373e+00 1.079044231845937674e+00 1.092018191788682202e+00 1.393444090774937916e+00 4.185055582942662777e-01 4.149154621591983894e-01
2.657279327965539686e-02 3.596170681991122109e+00 1.079016524459528892e+00 1.091990447192956459e+00 1.393442766870791161e+00 4.185051188052724136e-01 4.149150641019685448e-01
2.706363847971443928e-02 3.596076256908709912e+00 1.078987784881439538e+00 1.091961669419564185e+00 1.393441394368428288e+00 4.185046628256584578e-01 4.149146513379857737e-01
2.756355043492735371e-02 3.595978317710841310e+00 1.078957974717567048e+00 1.091931820050803914e+00 1.393439971490976204e+00 4.185041897361314600e-01 4.149142233244615952e-01
2.807269662385766459e-02 3.595876733828236915e+00 1.078927054150077058e+00 1.091900859244780975e+00 1.393438496396931736e+00 4.185036988941246427e-01 4.149137794985964245e-01
2.859124761868605050e-02 3.595771369856032074e+00 1.078894981884932935e+00 1.091868745682933017e+00 1.393436967177824837e+00 4.185031896329189927e-01 4.149133192768403866e-01
2.911937714235476524e-02 3.595662085375891159e+00 1.078861715097533924e+00 1.091835436515658841e+00 1.393435381855801181e+00 4.185026612607356533e-01 4.149128420541314810e-01
2.965726212676760704e-02 3.595548734771643051e+00 1.078827209376354457e+00 1.091800887305974133e+00 1.393433738381116171e+00 4.185021130597942340e-01 4.149123472031006621e-01
3.020508277206506928e-02 3.595431167038261044e+00 1.078791418664562407e+00 1.091765051971099965e+00 1.393432034629540572e+00 4.185015442853331491e-01 4.149118340732520505e-01
3.076302260699410179e-02 3.595309225583906532e+00 1.078754295199502611e+00 1.091727882721970744e+00 1.393430268399674876e+00 4.185009541645968723e-01 4.149113019901102817e-01
3.133126855039334441e-02 3.595182748024824626e+00 1.078715789449997242e+00 1.091689330000512825e+00 1.393428437410163978e+00 4.185003418957812249e-01 4.149107502543381010e-01
3.191001097381391399e-02 3.595051565972821273e+00 1.078675850051373342e+00 1.091649342414686252e+00 1.393426539296816147e+00 4.184997066469419158e-01 4.149101781408208733e-01
3.249944376529691203e-02 3.594915504815078933e+00 1.078634423738144665e+00 1.091607866671155058e+00 1.393424571609616747e+00 4.184990475548607813e-01 4.149095848977146783e-01
3.309976439432909395e-02 3.594774383486031510e+00 1.078591455274260813e+00 1.091564847505549274e+00 1.393422531809636489e+00 4.184983637238685050e-01 4.149089697454673153e-01
3.371117397799829052e-02 3.594628014231034285e+00 1.078546887380846808e+00 1.091520227610190297e+00 1.393420417265829325e+00 4.184976542246255926e-01 4.149083318757922356e-01
3.433387734837089339e-02 3.594476202361533979e+00 1.078500660661337651e+00 1.091473947559241431e+00 1.393418225251715103e+00 4.184969180928539423e-01 4.149076704506158286e-01
3.496808312111389372e-02 3.594318746001451181e+00 1.078452713523916362e+00 1.091425945731147706e+00 1.393415952941947644e+00 4.184961543280257823e-01 4.149069846009745266e-01
3.561400376538449014e-02 3.594155435824476275e+00 1.078402982101177798e+00 1.091376158228297921e+00 1.393413597408754923e+00 4.184953618919957652e-01 4.149062734258848195e-01
3.627185567501069879e-02 3.593986054781961315e+00 1.078351400166905449e+00 1.091324518793806320e+00 1.393411155618257791e+00 4.184945397075905404e-01 4.149055359911577590e-01
3.694185924098674495e-02 3.593810377821084590e+00 1.078297899049866171e+00 1.091270958725333085e+00 1.393408624426655695e+00 4.184936866571384861e-01 4.149047713281790450e-01
3.762423892530758485e-02 3.593628171592974763e+00 1.078242407544539372e+00 1.091215406785788655e+00 1.393406000576275394e+00 4.184928015809454838e-01 4.149039784326429281e-01
3.831922333616744059e-02 3.593439194150420235e+00 1.078184851818635437e+00 1.091157789110901888e+00 1.393403280691483115e+00 4.184918832757177354e-01 4.149031562632381487e-01
3.902704530454698117e-02 3.593243194634849758e+00 1.078125155317347428e+00 1.091098029113447332e+00 1.393400461274446389e+00 4.184909304929166352e-01 4.149023037402812530e-01
3.974794196221564241e-02 3.593039912952196158e+00 1.078063238664180190e+00 1.091036047384113861e+00 1.393397538700752225e+00 4.184899419370639029e-01 4.149014197443086083e-01
4.048215482117451663e-02 3.592829079437283468e+00 1.077999019558268046e+00 1.090971761588826361e+00 1.393394509214861410e+00 4.184889162639685578e-01 4.149005031146126843e-01
4.122992985456680470e-02 3.592610414506351546e+00 1.077932412668053619e+00 1.090905086362441878e+00 1.393391368925411378e+00 4.184878520789014900e-01 4.148995526477188278e-01
